,Iteration,Loss,Gap,Local Gap
0,0.0,0.6576493978500366,1.6881489753723145,1.6881489753723145
1,1.0,0.16366252303123474,1.3981138467788696,1.1080868244171143
2,2.0,0.0416434220969677,1.056989351908366,0.37481337785720825
3,3.0,0.1999458223581314,1.0021212100982666,0.8378220200538635
4,4.0,0.16330847144126892,1.0219461441040039,1.1012680530548096
5,5.0,0.020686129108071327,0.8612005710601807,0.06490259617567062
6,6.0,0.04613688588142395,0.8053841590881348,0.4773560166358948
7,7.0,0.028687845915555954,0.7556856274604797,0.4090782701969147
8,8.0,0.07495627552270889,0.7614968617757162,0.8079866766929626
9,9.0,0.014987638220191002,0.69478759765625,0.10273140668869019
10,10.0,0.059802621603012085,0.6547398567199707,0.26522016525268555
11,11.0,0.018308322876691818,0.6116964419682821,0.1382419466972351
12,12.0,0.07488341629505157,0.625439717219426,0.7903585433959961
13,13.0,0.0856575146317482,0.6430972644260952,0.872645378112793
14,14.0,0.062055595219135284,0.6549640655517578,0.8326356410980225
15,15.0,0.021424289792776108,0.6264138221740723,0.21624469757080078
16,16.0,0.0960342064499855,0.6303881476907169,0.6939769983291626
17,17.0,0.03735973313450813,0.6154345936245389,0.36464977264404297
18,18.0,0.00973011925816536,0.5873002002113744,0.08088099956512451
19,19.0,0.041878994554281235,0.5911674976348877,0.6646462678909302
20,20.0,0.02824106253683567,0.5866114298502604,0.49563610553741455
21,21.0,0.039750538766384125,0.5895695686340332,0.6530851721763611
22,22.0,0.01573590189218521,0.5730735944664996,0.29444900155067444
23,23.0,0.03928903490304947,0.5640953779220581,0.37236660718917847
24,24.0,0.016129957512021065,0.5586099624633789,0.4283047318458557
25,25.0,0.01623573526740074,0.5486160058241624,0.31442517042160034
26,26.0,0.05386647582054138,0.5461475231029369,0.48374098539352417
27,27.0,0.05409698933362961,0.5446146896907261,0.503227949142456
28,28.0,0.009106412529945374,0.5352146543305496,0.27213871479034424
29,29.0,0.020314306020736694,0.5330333391825358,0.4702623784542084
30,30.0,0.023860104382038116,0.5327967982138356,0.5274701118469238
31,31.0,0.024104824289679527,0.5327617526054382,0.5316759943962097
32,32.0,0.08333469927310944,0.5453740900213068,0.9507770538330078
33,33.0,0.06097964569926262,0.5431381113388959,0.47417306900024414
34,34.0,0.022982928901910782,0.5341708592006138,0.23133940994739532
35,35.0,0.03957284614443779,0.5283931626213921,0.32857584953308105
36,36.0,0.0696272999048233,0.5288323582829656,0.5536203980445862
37,37.0,0.024068444967269897,0.5223525699816252,0.30248838663101196
38,38.0,0.02120683155953884,0.512605226956881,0.1510617583990097
39,39.0,0.046426597982645035,0.5147216796875,0.5972627401351929
40,40.0,0.014974321238696575,0.5056666862673875,0.14346767961978912
41,41.0,0.015606706961989403,0.4965899331229074,0.12444262206554413
42,42.0,0.01659896969795227,0.488453044447788,0.16144408285617828
43,43.0,0.01675383187830448,0.48027836192737927,0.15737557411193848
44,44.0,0.024901047348976135,0.4798122406005859,0.6537511348724365
45,45.0,0.022527262568473816,0.47616465195365576,0.3345460891723633
46,46.0,0.018403995782136917,0.4691160891918426,0.14586420357227325
47,47.0,0.02017158642411232,0.4635200500488281,0.2005060613155365
48,48.0,0.026855135336518288,0.46162472939004706,0.3759325444698334
49,49.0,0.017376305535435677,0.4552347183227539,0.14676181972026825
50,50.0,0.013746872544288635,0.44960654015634577,0.17868845164775848
51,51.0,0.0412210151553154,0.4525907589839055,0.6101821660995483
52,52.0,0.20910006761550903,0.5340380398732312,4.8475799560546875
53,53.0,0.012633275240659714,0.5266857853642216,0.16340449452400208
54,54.0,0.016002889722585678,0.5219650962136009,0.2724827826023102
55,55.0,0.01546511985361576,0.516554730279105,0.29295411705970764
56,56.0,0.010082810185849667,0.5093415578206381,0.11183790117502213
57,57.0,0.02175840362906456,0.5148992209598936,0.831686794757843
58,58.0,0.013909097760915756,0.5102233563439321,0.2594461143016815
59,59.0,0.0318562313914299,0.5105335553487141,0.5312406420707703
60,60.0,0.01663650944828987,0.5053060250204118,0.21155774593353271
61,61.0,0.02134309709072113,0.5015889752295709,0.3073331415653229
62,62.0,0.012577662244439125,0.4959879375639416,0.2044588029384613
63,63.0,0.01188492402434349,0.49074310064315796,0.1603185385465622
64,64.0,0.012760003097355366,0.4870287675123948,0.25410082936286926
65,65.0,0.013254696503281593,0.4832227591312293,0.23583152890205383
66,66.0,0.012942939065396786,0.47825793365934,0.1556694060564041
67,67.0,0.010555083863437176,0.4735599405625287,0.16279618442058563
68,68.0,0.010451984591782093,0.46900359443996265,0.1727769821882248
69,69.0,0.011428538709878922,0.4638612474714007,0.1206173226237297
70,70.0,0.030804861336946487,0.4642119609134298,0.49781668186187744
71,71.0,0.01656375825405121,0.46280717849731445,0.3630676865577698
72,72.0,0.011388754472136497,0.45967530551022046,0.23493720591068268
73,73.0,0.011048223823308945,0.45788728868639145,0.3291197717189789
74,74.0,0.019270187243819237,0.45815505981445315,0.477970689535141
75,75.0,0.004969984758645296,0.4531829733597605,0.1308169960975647
76,76.0,0.0091292979195714,0.4499137680251877,0.21410593390464783
77,77.0,0.01593516767024994,0.4493825863569211,0.4084831476211548
78,78.0,0.0038504970725625753,0.4444654923451098,0.061071570962667465
79,79.0,0.005953160114586353,0.4409050464630127,0.15962891280651093
80,80.0,0.006042146123945713,0.4370851398986063,0.13387779891490936
81,81.0,0.010225966572761536,0.43597095768626143,0.3486054837703705
82,82.0,0.004194718319922686,0.43183540436158696,0.09369862824678421
83,83.0,0.0034175014588981867,0.42749000730968656,0.06790855526924133
