,Iteration,Loss,Gap,Local Gap,Acc,F1,Prec,Rec
0,0.0,1.092612385749817,1.6241369247436523,1.6241369247436523,0.3984375,0.4787093062621589,0.4793378837971844,0.7264636075949367
1,1.0,1.0178402662277222,1.1702953577041626,0.720559298992157,0.3984375,0.4787093062621589,0.4793378837971844,0.7264636075949367
2,2.0,0.9618701934814453,1.0224781036376953,0.7268437147140503,0.3984375,0.4787093062621589,0.4793378837971844,0.7264636075949367
3,3.0,0.9622704982757568,0.9127923250198364,0.5859249830245972,0.3984375,0.4787093062621589,0.4793378837971844,0.7264636075949367
4,4.0,0.9492723941802979,0.913111686706543,0.9238389730453491,0.64453125,0.6868907030353584,0.698628770322265,0.7389382439192687
5,5.0,0.8470847606658936,0.8652393817901611,0.6323060393333435,0.64453125,0.6868907030353584,0.698628770322265,0.7389382439192687
6,6.0,0.9050610065460205,0.80680969783238,0.46087658405303955,0.64453125,0.6868907030353584,0.698628770322265,0.7389382439192687
7,7.0,0.8520446419715881,0.7878639698028564,0.6752833724021912,0.64453125,0.6868907030353584,0.698628770322265,0.7389382439192687
8,8.0,1.024496078491211,0.8250199953715006,1.122673749923706,0.568359375,0.6974808001159445,0.623672501485491,0.8328665147131878
9,9.0,1.0199068784713745,0.8483238220214844,1.0690805912017822,0.568359375,0.6974808001159445,0.623672501485491,0.8328665147131878
10,10.0,0.9253105521202087,0.8065747347745028,0.39105769991874695,0.568359375,0.6974808001159445,0.623672501485491,0.8328665147131878
11,11.0,0.84787917137146,0.7826428413391113,0.5387991666793823,0.568359375,0.6974808001159445,0.623672501485491,0.8328665147131878
12,12.0,0.8272751569747925,0.7545777834378756,0.42418810725212097,0.6953125,0.655877875563032,0.7373468423991714,0.6953125
13,13.0,0.8379511833190918,0.7380264145987374,0.5383092164993286,0.6953125,0.655877875563032,0.7373468423991714,0.6953125
14,14.0,0.7872351408004761,0.7243300755818685,0.5508021116256714,0.6953125,0.655877875563032,0.7373468423991714,0.6953125
15,15.0,0.7870643138885498,0.6973891258239746,0.2976914346218109,0.6953125,0.655877875563032,0.7373468423991714,0.6953125
16,16.0,0.7814233303070068,0.6805607290828929,0.4400891065597534,0.724609375,0.7060289047917085,0.7713083835462007,0.724609375
17,17.0,0.7629542946815491,0.664921866522895,0.41070038080215454,0.724609375,0.7060289047917085,0.7713083835462007,0.724609375
18,18.0,0.7592974305152893,0.6475281966359991,0.3344418704509735,0.724609375,0.7060289047917085,0.7713083835462007,0.724609375
19,19.0,0.8229900598526001,0.6554028034210205,0.8050202131271362,0.724609375,0.7060289047917085,0.7713083835462007,0.724609375
20,20.0,0.7481065392494202,0.6656395594278971,0.886194109916687,0.7578125,0.7312871761431438,0.7497563894938098,0.7578125
21,21.0,0.7389295697212219,0.6638327945362438,0.6258904337882996,0.7578125,0.7312871761431438,0.7497563894938098,0.7578125
22,22.0,0.7332537174224854,0.6524862206500509,0.4028612971305847,0.7578125,0.7312871761431438,0.7497563894938098,0.7578125
23,23.0,0.7857320308685303,0.6434964338938395,0.4367314875125885,0.7578125,0.7312871761431438,0.7497563894938098,0.7578125
24,24.0,0.7166410088539124,0.6314126205444336,0.3745051920413971,0.734375,0.6929471108415131,0.7038986569461092,0.734375
25,25.0,0.8673737049102783,0.6283538524921124,0.6286610960960388,0.734375,0.6929471108415131,0.7038986569461092,0.734375
26,26.0,0.7556974291801453,0.6218902446605541,0.46917006373405457,0.734375,0.6929471108415131,0.7038986569461092,0.734375
27,27.0,0.7277036309242249,0.6151190485273089,0.43305423855781555,0.734375,0.6929471108415131,0.7038986569461092,0.734375
28,28.0,0.9028096795082092,0.6135345985149515,0.6184866428375244,0.6015625,0.5410410587042235,0.7543651939709578,0.6015625
29,29.0,0.8603643178939819,0.6077353795369466,0.43955785036087036,0.6015625,0.5410410587042235,0.7543651939709578,0.6015625
30,30.0,0.9041591882705688,0.6009515946911227,0.416629821062088,0.6015625,0.5410410587042235,0.7543651939709578,0.6015625
31,31.0,0.8851989507675171,0.5932291746139526,0.3538339138031006,0.6015625,0.5410410587042235,0.7543651939709578,0.6015625
32,32.0,0.7897886633872986,0.5905924132376006,0.5062159895896912,0.716796875,0.71091661591088,0.7631764137742814,0.716796875
33,33.0,0.7553208470344543,0.5874787498922909,0.4901086091995239,0.716796875,0.71091661591088,0.7631764137742814,0.716796875
34,34.0,1.0905191898345947,0.5944715227399554,0.9734394550323486,0.716796875,0.71091661591088,0.7631764137742814,0.716796875
35,35.0,0.8312702178955078,0.5990896224975586,0.764006495475769,0.716796875,0.71091661591088,0.7631764137742814,0.716796875
36,36.0,0.7251832485198975,0.5969440357105152,0.5209429264068604,0.7578125,0.7375967069352626,0.7543430343111172,0.7578125
