 0> t_0 : loss : 0.07223 gap : 0.0010566378477960825 local_gap 0.0010566378477960825
 0> t_1 : loss : 0.06679 gap : 0.0009690831648185849 local_gap 0.0009340686956420541
 0> t_2 : loss : 0.06921 gap : 0.0006774063222110271 local_gap 0.0010631356853991747
 0> t_3 : loss : 0.07357 gap : 0.0004013177240267396 local_gap 0.0009920676238834858
 0> t_4 : loss : 0.07908 gap : 0.00027524764300324023 local_gap 0.0010254766093567014
 0> t_5 : loss : 0.08218 gap : 0.00022008696396369487 local_gap 0.0010557761415839195
 0> t_6 : loss : 0.06285 gap : 0.00016069971024990082 local_gap 0.0009058740688487887
 0> t_7 : loss : 0.07406 gap : 0.0001454134617233649 local_gap 0.0010026079835370183
 0> t_8 : loss : 0.05912 gap : 0.00011419022484915331 local_gap 0.0008822985691949725
 0> t_9 : loss : 0.06560 gap : 0.00010371055395808071 local_gap 0.0009448847849853337
 0> t_10 : loss : 0.06371 gap : 8.672969852341339e-05 local_gap 0.0008640839369036257
 0> t_11 : loss : 0.06749 gap : 8.619052096037194e-05 local_gap 0.00095099036116153
 0> t_12 : loss : 0.06251 gap : 7.898500916780904e-05 local_gap 0.0009406146709807217
 0> t_13 : loss : 0.07308 gap : 7.658331742277369e-05 local_gap 0.0010058156913146377
 0> t_14 : loss : 0.06135 gap : 6.45713516860269e-05 local_gap 0.0008952812058851123
 0> t_15 : loss : 0.05929 gap : 6.218936323421076e-05 local_gap 0.000936322845518589
 0> t_16 : loss : 0.13970 gap : 8.913604688132182e-05 local_gap 0.0014541784767061472
 0> t_17 : loss : 0.14474 gap : 8.906345465220511e-05 local_gap 0.0015140060568228364
 0> t_18 : loss : 0.14133 gap : 8.030867320485413e-05 local_gap 0.0014368013944476843
 0> t_19 : loss : 0.14473 gap : 7.640278636245057e-05 local_gap 0.0014477471122518182
 0> t_20 : loss : 0.14329 gap : 7.70876940805465e-05 local_gap 0.0015424387529492378
 0> t_21 : loss : 0.14134 gap : 7.122659735614434e-05 local_gap 0.0014898974914103746
 0> t_22 : loss : 0.13993 gap : 6.86296189087443e-05 local_gap 0.0015072546666488051
 0> t_23 : loss : 0.14361 gap : 6.410174682969227e-05 local_gap 0.0014712848933413625
 0> t_24 : loss : 0.17838 gap : 6.964402564335614e-05 local_gap 0.0016769989160820842
 0> t_25 : loss : 0.18067 gap : 6.677783676423132e-05 local_gap 0.0016665796283632517
 0> t_26 : loss : 0.18171 gap : 6.476735143223777e-05 local_gap 0.0016819407464936376
 0> t_27 : loss : 0.18387 gap : 6.174723239382729e-05 local_gap 0.0016675115330144763
 0> t_28 : loss : 0.18205 gap : 6.001549627399072e-05 local_gap 0.001679032458923757
