,Test Acc,Test F1,Test Precision,Test Recall
0,0.9637681159420289,0.9664192294096855,0.9741200828157349,0.9637681159420289
1,0.9420289855072463,0.9428265688297792,0.947376267143709,0.9420289855072463
2,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0
4,0.9311594202898551,0.9322912959509541,0.9391509520912827,0.9311594202898551
5,0.5072463768115942,0.5507905566385098,0.8754578754578755,0.5072463768115942
6,0.40217391304347827,0.395697221709955,0.8445116007018912,0.40217391304347827
7,0.6376811594202898,0.6643877078659688,0.8627239175443334,0.6376811594202898
8,0.9094202898550725,0.9117535992544047,0.929284261378083,0.9094202898550725
9,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0
12,0.9601449275362319,0.9599757759874512,0.9600632898716176,0.9601449275362319
13,0.7463768115942029,0.7515369303669256,0.8559670781893004,0.7463768115942029
14,0.6376811594202898,0.6424437499952375,0.8356695968955413,0.6376811594202898
15,0.7137681159420289,0.7206432508889976,0.8499869041382923,0.7137681159420289
16,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0
18,0.9420289855072463,0.9425925925925926,0.9448484848484847,0.9420289855072463
19,0.8731884057971014,0.8765848178462525,0.9049183222958057,0.8731884057971014
20,0.927536231884058,0.9290060851926977,0.9404761904761905,0.927536231884058
21,0.5507246376811594,0.5806056422550363,0.8602254428341385,0.5507246376811594
22,0.5688405797101449,0.5668197056696356,0.8266695797829728,0.5688405797101449
23,0.717391304347826,0.8354430379746834,1.0,0.717391304347826
24,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0
26,0.9637681159420289,0.9635603345280763,0.9638136686009026,0.9637681159420289
27,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348
28,0.9239130434782609,0.9256448132248913,0.9364968875162863,0.9239130434782609
29,0.7862318840579711,0.804555231333365,0.8922177566678846,0.7862318840579711
30,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0
32,0.9565217391304348,0.9569444444444445,0.959090909090909,0.9565217391304348
33,0.8478260869565217,0.8545997930670003,0.8968359983151389,0.8478260869565217
34,0.9311594202898551,0.9325071397989093,0.9429429429429428,0.9311594202898551
35,0.9492753623188406,0.9500656280317298,0.9559748427672956,0.9492753623188406
36,0.9565217391304348,0.9571199266223342,0.9615384615384615,0.9565217391304348
37,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0
39,0.9347826086956522,0.935798664612224,0.941842397336293,0.9347826086956522
40,0.9384057971014492,0.9395189295686808,0.9480122324159022,0.9384057971014492
41,0.8840579710144928,0.8871252204585537,0.9139784946236559,0.8840579710144928
42,0.9456521739130435,0.9465457599612794,0.9532710280373833,0.9456521739130435
43,0.967391304347826,0.9677428666272171,0.9702970297029703,0.967391304347826
44,1.0,1.0,1.0,1.0
45,1.0,1.0,1.0,1.0
46,0.9637681159420289,0.963954485231081,0.9645833333333335,0.9637681159420289
47,0.9528985507246377,0.9535014005602241,0.9573114839964831,0.9528985507246377
48,0.9456521739130435,0.9465457599612794,0.9532710280373833,0.9456521739130435
49,0.8369565217391305,0.8449987961732546,0.897095509622238,0.8369565217391305
