,Test Acc,Test F1,Test Precision,Test Recall
0,0.9746376811594203,0.9756219710453121,0.9780700498993425,0.9746376811594203
1,0.9420289855072463,0.9420289855072463,0.9420289855072463,0.9420289855072463
2,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0
4,0.9130434782608695,0.9140111505623664,0.9174914443493817,0.9130434782608695
5,0.6884057971014492,0.6870311167945439,0.8273085224981618,0.6884057971014492
6,0.34782608695652173,0.2647420845326466,0.8099965765148921,0.34782608695652173
7,0.3804347826086957,0.3453771221628005,0.8293570375829035,0.3804347826086957
8,0.782608695652174,0.7892410910639526,0.8701488182083456,0.782608695652174
9,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0
12,0.9130434782608695,0.914339724547664,0.9294762067785005,0.9130434782608695
13,0.717391304347826,0.6890445354830185,0.8171355498721228,0.717391304347826
14,0.7427536231884058,0.7391464634235001,0.8436624229321803,0.7427536231884058
15,0.7789855072463768,0.7741607843340647,0.8530617932791846,0.7789855072463768
16,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0
18,0.927536231884058,0.9274824069289634,0.9275269905299223,0.927536231884058
19,0.9202898550724637,0.9204408212560388,0.9240705734089477,0.9202898550724637
20,0.8804347826086957,0.8813636741610729,0.9045436246523203,0.8804347826086957
21,0.6014492753623188,0.6306606048731973,0.8532615662173858,0.6014492753623188
22,0.7282608695652174,0.7247750636240026,0.8402412804586717,0.7282608695652174
23,0.822463768115942,0.8258125301190913,0.8812426556991774,0.822463768115942
24,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0
26,0.9202898550724637,0.9172793901444934,0.9288860471724922,0.9202898550724637
27,0.9347826086956522,0.9344281663516069,0.9345124928575139,0.9347826086956522
28,0.9384057971014492,0.9389074693422519,0.940694504233032,0.9384057971014492
29,0.8079710144927537,0.8207410615987151,0.8875393968166053,0.8079710144927537
30,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0
32,0.9456521739130435,0.94585316730911,0.9462963473052391,0.9456521739130435
33,0.8840579710144928,0.8872131685218213,0.9062773681385429,0.8840579710144928
34,0.9492753623188406,0.9498398378280472,0.9530346633481113,0.9492753623188406
35,0.9456521739130435,0.9462047056117325,0.9488857765404296,0.9456521739130435
36,0.9528985507246377,0.9532821824381927,0.9549748887932271,0.9528985507246377
37,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0
39,0.9239130434782609,0.9241944342327537,0.9247112175064919,0.9239130434782609
40,0.9347826086956522,0.9356274703557312,0.940167929353858,0.9347826086956522
41,0.8876811594202898,0.8889310546481727,0.907143618316892,0.8876811594202898
42,0.9565217391304348,0.9569205307917009,0.95903028877718,0.9565217391304348
43,0.9601449275362319,0.9602923226933474,0.9606864338377376,0.9601449275362319
44,1.0,1.0,1.0,1.0
45,1.0,1.0,1.0,1.0
46,0.9311594202898551,0.9302593075681967,0.9316314278955379,0.9311594202898551
47,0.9492753623188406,0.9495219404186797,0.9501992296674411,0.9492753623188406
48,0.9528985507246377,0.9532821824381927,0.9549748887932271,0.9528985507246377
49,0.8188405797101449,0.8268315716828302,0.8837174910409057,0.8188405797101449
