,Iteration,Loss,Gap,Local Gap,Acc,F1,Prec,Rec
0,0.0,1.1052358150482178,1.7046138048171997,1.7046138048171997,0.181640625,0.11060391314140756,0.1104452556075014,0.181640625
1,1.0,0.9765709042549133,1.3809961080551147,1.0687748193740845,0.181640625,0.11060391314140756,0.1104452556075014,0.181640625
2,2.0,0.9297168850898743,1.1301035086313884,0.6518594622612,0.181640625,0.11060391314140756,0.1104452556075014,0.181640625
3,3.0,0.8107271194458008,0.9495499730110168,0.40788933634757996,0.181640625,0.11060391314140756,0.1104452556075014,0.181640625
4,4.0,0.8672074675559998,0.921701717376709,0.8361919522285461,0.701171875,0.6587102380962553,0.6304577825505893,0.701171875
5,5.0,0.8281508684158325,0.8598072528839111,0.5503348112106323,0.701171875,0.6587102380962553,0.6304577825505893,0.701171875
6,6.0,0.7972413897514343,0.7912007059369769,0.3795616030693054,0.701171875,0.6587102380962553,0.6304577825505893,0.701171875
7,7.0,0.7956316471099854,0.7764137387275696,0.7753421664237976,0.701171875,0.6587102380962553,0.6304577825505893,0.701171875
8,8.0,0.9584878087043762,0.8083886040581597,1.0732654333114624,0.580078125,0.4969246547946951,0.45340159885047465,0.580078125
9,9.0,0.8475118279457092,0.7687314033508301,0.4211672246456146,0.580078125,0.4969246547946951,0.45340159885047465,0.580078125
10,10.0,0.8541020750999451,0.7399457584727894,0.4641798734664917,0.580078125,0.4969246547946951,0.45340159885047465,0.580078125
11,11.0,0.9083307385444641,0.7107274532318115,0.44400718808174133,0.580078125,0.4969246547946951,0.45340159885047465,0.580078125
12,12.0,0.845736563205719,0.7114339241614709,0.7295684218406677,0.677734375,0.6665807940491277,0.7485053278188658,0.677734375
13,13.0,0.786339282989502,0.7049940654209682,0.6212758421897888,0.677734375,0.6665807940491277,0.7485053278188658,0.677734375
14,14.0,0.7921475768089294,0.7288317998250325,1.0715157985687256,0.677734375,0.6665807940491277,0.7485053278188658,0.677734375
15,15.0,0.7510269284248352,0.7206953167915344,0.6060238480567932,0.677734375,0.6665807940491277,0.7485053278188658,0.677734375
16,16.0,0.8289991617202759,0.7075339485617245,0.5148593187332153,0.744140625,0.736269483635104,0.8129696356084152,0.744140625
17,17.0,0.7475352883338928,0.6981928613450792,0.5449753403663635,0.744140625,0.736269483635104,0.8129696356084152,0.744140625
18,18.0,0.8231785893440247,0.6851977298134252,0.4762430787086487,0.744140625,0.736269483635104,0.8129696356084152,0.744140625
19,19.0,0.6892989873886108,0.672135591506958,0.4239552915096283,0.744140625,0.736269483635104,0.8129696356084152,0.744140625
20,20.0,0.8293237686157227,0.6651409239996047,0.5374535322189331,0.75390625,0.7466779409174673,0.7819791249155474,0.75390625
21,21.0,0.7532228827476501,0.6695869619196112,0.7750394940376282,0.75390625,0.7466779409174673,0.7819791249155474,0.75390625
22,22.0,0.709817111492157,0.6584689098855724,0.4612064063549042,0.75390625,0.7466779409174673,0.7819791249155474,0.75390625
23,23.0,0.7011846303939819,0.6394407749176025,0.2017938494682312,0.75390625,0.7466779409174673,0.7819791249155474,0.75390625
24,24.0,0.7271580100059509,0.6225468063354492,0.22225232422351837,0.744140625,0.6936246271879933,0.6662781612573108,0.744140625
25,25.0,0.8151768445968628,0.6101417174706092,0.36563652753829956,0.744140625,0.6936246271879933,0.6662781612573108,0.744140625
26,26.0,0.6598019003868103,0.5980312912552445,0.3039934039115906,0.744140625,0.6936246271879933,0.6662781612573108,0.744140625
27,27.0,0.7721004486083984,0.6013991492135184,0.6923307180404663,0.744140625,0.6936246271879933,0.6662781612573108,0.744140625
28,28.0,0.9483543038368225,0.5994707962562298,0.5454765558242798,0.6484375,0.6149862704114992,0.7873542610577967,0.6484375
29,29.0,0.9101228713989258,0.6133307139078776,1.0315043926239014,0.6484375,0.6149862704114992,0.7873542610577967,0.6484375
30,30.0,0.8325315713882446,0.6095168205999559,0.5219326615333557,0.6484375,0.6149862704114992,0.7873542610577967,0.6484375
31,31.0,0.7357563376426697,0.5987733006477356,0.2684732675552368,0.6484375,0.6149862704114992,0.7873542610577967,0.6484375
32,32.0,0.7985389828681946,0.5982694336862275,0.5948415398597717,0.728515625,0.7262842499182176,0.7815001640928704,0.728515625
33,33.0,0.8040937781333923,0.6039290708654067,0.7906978726387024,0.728515625,0.7262842499182176,0.7815001640928704,0.728515625
34,34.0,1.1212619543075562,0.6152574266706194,1.1774275302886963,0.728515625,0.7262842499182176,0.7815001640928704,0.728515625
35,35.0,0.7272582650184631,0.6070177819993761,0.32938632369041443,0.728515625,0.7262842499182176,0.7815001640928704,0.728515625
36,36.0,0.7846066951751709,0.6059640420449747,0.5680289268493652,0.771484375,0.7586668083877259,0.782943278019268,0.771484375
37,37.0,0.6938271522521973,0.5950960862009149,0.19837424159049988,0.771484375,0.7586668083877259,0.782943278019268,0.771484375
38,38.0,0.7009286880493164,0.5969436352069561,0.6686663627624512,0.771484375,0.7586668083877259,0.782943278019268,0.771484375
39,39.0,0.6418126225471497,0.5897993087768555,0.31863880157470703,0.771484375,0.7586668083877259,0.782943278019268,0.771484375
40,40.0,0.796448290348053,0.5967795674393817,0.934821367263794,0.740234375,0.7229061016701256,0.7611412720775489,0.740234375
41,41.0,0.7775177359580994,0.5909323011125837,0.35485169291496277,0.740234375,0.7229061016701256,0.7611412720775489,0.740234375
42,42.0,0.6622307896614075,0.58136864595635,0.1881745457649231,0.740234375,0.7229061016701256,0.7611412720775489,0.740234375
43,43.0,0.736096203327179,0.5763041322881525,0.44129326939582825,0.740234375,0.7229061016701256,0.7611412720775489,0.740234375
