,Iteration,Loss,Gap,Local Gaps
0,0.0,0.5765164494514465,0.004800609778612852,0.004800609778612852
1,1.0,0.10018903762102127,0.004374977201223373,0.003949344623833895
2,2.0,0.037136659026145935,0.0015250277938321233,0.00020010628213640302
3,3.0,0.10415016859769821,0.0009937697323039174,0.002450051251798868
4,4.0,0.44918766617774963,0.0014070671750232577,0.006041566375643015
5,5.0,0.05236401408910751,0.0006729357410222292,0.0026305471546947956
6,6.0,0.1023474931716919,0.0004888719995506108,0.002749168314039707
7,7.0,0.0692884773015976,0.0002725896192714572,0.0016918448964133859
8,8.0,0.029953470453619957,0.0004404527135193348,0.0036914849188178778
9,9.0,0.030260277912020683,0.0002432851179037243,0.0019923984073102474
10,10.0,0.07643786072731018,0.0003194016171619296,0.003270132699981332
11,11.0,0.06463883817195892,0.0001594971981830895,0.0015945647610351443
12,12.0,0.02284633368253708,7.296709372894838e-05,0.0007890750421211123
13,13.0,0.017368953675031662,0.00027734690229408443,0.0038098895456641912
14,14.0,0.01846781000494957,4.655132215702906e-05,0.00042092290823347867
15,15.0,0.015177355147898197,2.6899993827100843e-05,0.00038384858635254204
16,16.0,0.007921445183455944,7.648193422937766e-05,0.001273292931728065
17,17.0,0.004364071413874626,0.0001330780505668372,0.0023189231287688017
18,18.0,0.003924036398530006,9.887901978800073e-05,0.0017456233035773039
19,19.0,0.004123940598219633,5.486520967679098e-05,0.0009984251810237765
20,20.0,0.002092714887112379,2.749710802163463e-05,0.0005225740605965257
21,21.0,0.023985007777810097,2.3497710571973585e-05,0.0004894525045529008
22,22.0,0.04427150636911392,5.2355822845129296e-05,0.001180686173029244
23,23.0,0.009889809414744377,4.321997766965069e-05,0.0009849236812442541
24,24.0,0.017797736451029778,1.4550933883583639e-05,0.0003205533721484244
25,25.0,0.0014006795827299356,1.9322977095725946e-05,0.00048784646787680686
26,26.0,0.004575186409056187,2.4972358005470596e-05,0.0006549307145178318
27,27.0,0.0011753684375435114,4.0434075344819576e-05,0.001107181771658361
28,28.0,0.0038168432656675577,3.465691042947583e-05,0.0009646163089200854
29,29.0,0.004080639220774174,3.688123251777142e-05,0.001071779988706112
30,30.0,0.02071637660264969,5.955639608146157e-06,0.00014774360170122236
31,31.0,0.006722838617861271,2.6059320589411072e-05,0.0008279426256194711
32,32.0,0.02672826498746872,3.6114313843427226e-05,0.0011657130671665072
33,33.0,0.015010472387075424,5.427253563539125e-05,0.0018091518431901932
34,34.0,0.011770600453019142,9.717574357637204e-06,0.0002858425723388791
35,35.0,0.03131476789712906,2.2633030312135816e-05,0.0008050714968703687
36,36.0,0.04995923861861229,2.7035259336116724e-05,0.0009776715887710452
37,37.0,0.017356276512145996,1.7492047845735215e-05,0.000637662538792938
38,38.0,0.020028095692396164,2.378505996603053e-05,0.0009101252653636038
39,39.0,0.022092794999480247,4.187537342659198e-05,0.0016512299189344049
40,40.0,0.019366880878806114,2.418341136944946e-05,0.0009496445418335497
41,41.0,0.0135886799544096,1.534110924694687e-05,0.0006201431970112026
42,42.0,0.019430046901106834,2.3918280930956826e-05,0.0010131449671462178
43,43.0,0.013126349076628685,2.884801506297663e-05,0.0012453944655135274
44,44.0,0.029474860057234764,1.159344355983194e-05,0.0004928569542244077
45,45.0,0.03793148323893547,6.11134892096743e-05,0.00279962713830173
46,46.0,0.011983813717961311,3.025119804078713e-05,0.0013606927823275328
47,47.0,0.021824918687343597,4.942925806972198e-05,0.0023423531092703342
48,48.0,0.01802024245262146,4.20391297666356e-05,0.002010488184168935
49,49.0,0.009234296157956123,4.146624996792525e-05,0.0020312732085585594
50,50.0,0.014011630788445473,1.4421498235606123e-05,0.0006940301391296089
51,51.0,0.014014068990945816,1.6050806152634323e-05,0.000820220448076725
52,52.0,0.023068830370903015,2.2642283511231653e-05,0.001183990272693336
53,53.0,0.014018131420016289,1.4598565030610189e-05,0.0007656802772544324
54,54.0,0.009625859558582306,6.6368706939101685e-06,0.00035042932722717524
55,55.0,0.04422054812312126,6.134463092166698e-06,0.0003368930774740875
56,56.0,0.037399474531412125,5.091240745969117e-05,0.0028958728071302176
57,57.0,0.015993542969226837,7.605650353070814e-06,0.00039021531119942665
58,58.0,0.014643462374806404,1.9725590391317382e-05,0.0011562041472643614
59,59.0,0.010213339701294899,1.5969622836564668e-05,0.0009384517907164991
60,60.0,0.22990643978118896,7.195942998805549e-06,0.00042298290645703673
61,61.0,0.030892087146639824,1.0187149200646672e-05,0.0006244073156267405
62,62.0,0.009142642840743065,7.29752582628862e-06,0.00044955697376281023
63,63.0,0.023271888494491577,9.441246220376343e-06,0.0005969422054477036
64,64.0,0.010004231706261635,1.9060735212406144e-05,0.0012295064516365528
65,65.0,0.00824051909148693,2.5143353923340328e-05,0.0016404007328674197
66,66.0,0.012174501083791256,1.010032974591013e-05,0.000651578709948808
67,67.0,0.00879188533872366,1.0407384252175689e-05,0.0006976018194109201
68,68.0,0.008204858750104904,1.6953270460362546e-05,0.0011593681992962956
69,69.0,0.004361654166132212,7.5907405516773e-06,0.0005143985617905855
70,70.0,0.007925315760076046,9.498951840214431e-06,0.0006668348214589059
71,71.0,0.004756605718284845,8.16087322164094e-06,0.0005780839128419757
72,72.0,0.025970980525016785,1.2154431715316605e-05,0.0008791126310825348
73,73.0,0.007578562013804913,1.6017828556869063e-06,0.00010637750528985634
74,74.0,0.0030152283143252134,1.0539632057771087e-05,0.0007888706168159842
75,75.0,6.240515358513221e-05,1.2139586033299565e-05,0.0009120689355768263
76,76.0,0.00019479054026305676,4.541349426290253e-06,0.00033754430478438735
77,77.0,0.002364691346883774,3.8223885212573805e-07,2.52732806984568e-05
78,78.0,0.000269213313004002,2.038927505054744e-06,0.00016069304547272623
79,79.0,2.5773155357455835e-05,2.340926812394173e-07,1.668848744884599e-05
80,80.0,0.00707450695335865,1.5829591575311497e-06,0.00012798559328075498
81,81.0,0.0038403277285397053,8.782936674833763e-06,0.0007186178700067103
82,82.0,0.0004763059550896287,9.932667126122396e-06,0.0008156284457072616
83,83.0,0.0021806256845593452,5.246158252703026e-06,0.0004307446361053735
84,84.0,0.002288930118083954,4.375978278403636e-06,0.00036671198904514313
85,85.0,0.00048678682651370764,2.7786145437858067e-06,0.00023458486248273402
86,86.0,0.0007105267723090947,4.085242835571989e-06,0.000352637522155419
87,87.0,0.0010241842828691006,3.140843091387069e-06,0.00027230894193053246
88,88.0,0.015007831156253815,2.4416425731033087e-05,0.002169921062886715
89,89.0,0.005980827379971743,7.65648564993171e-06,0.0006646672845818102
90,90.0,0.008134592324495316,8.626279850432184e-06,0.0007773350225761533
91,91.0,0.0038374902214854956,3.7388970213214634e-06,0.0003353522333782166
92,92.0,0.014533675275743008,5.319686351867858e-06,0.0004909919225610793
93,93.0,0.001957631902769208,4.84707470604917e-06,0.0004503053205553442
94,94.0,0.0029533447232097387,6.044561814633198e-06,0.0005693862913176417
95,95.0,0.006796278525143862,1.2067585885233711e-05,0.0011524436995387077
96,96.0,0.005059967283159494,1.127910945797339e-05,0.0010820060269907117
97,97.0,0.0014949575997889042,9.964060154743493e-06,0.0009651987929828465
98,98.0,0.008197334595024586,4.756314410769846e-06,0.00046091104741208255
99,99.0,0.0020435198675841093,5.139880613569403e-06,0.0005092317587696016
100,100.0,0.0019016658188775182,2.0287588995415717e-06,0.0001997647777898237
101,101.0,0.0020121089182794094,8.394666224376124e-07,8.359683852177113e-05
102,102.0,0.023631377145648003,2.0464574845391326e-05,0.002107011852785945
103,103.0,0.0013811864191666245,5.828767370985588e-06,0.000585727219004184
104,104.0,0.019812442362308502,8.648893526697066e-06,0.0009023051243275404
105,105.0,0.00040385453030467033,4.5870810936321504e-06,0.00047758169239386916
106,106.0,5.173563003540039,3.127817308268277e-06,0.000330089358612895
107,107.0,0.0070322249084711075,1.5627376797056058e-06,0.0001656478561926633
108,108.0,0.20037926733493805,4.292643097869586e-06,0.0004663353902287781
109,109.0,0.006133060436695814,4.002075002063066e-06,0.0004359355953056365
110,110.0,0.00246071838773787,3.4876297831942793e-06,0.000383124832296744
111,111.0,0.009952965192496777,2.074713165711728e-06,0.00022888023522682488
112,112.0,0.0023295392747968435,1.1690012797771487e-05,0.0013188966549932957
113,113.0,0.0007408990059047937,5.757303370046429e-06,0.0006446425686590374
114,114.0,0.0006634831661358476,2.865449459932279e-06,0.0003237694036215544
115,115.0,0.002213781699538231,3.2487237149325665e-06,0.0003739864914678037
116,116.0,0.0013340096920728683,7.108183581294725e-06,0.0008284087525680661
117,117.0,0.0010296658147126436,3.05306843983999e-06,0.0003531539114192128
118,118.0,0.00405053049325943,6.3700081227580085e-06,0.0007549779256805778
119,119.0,0.036529187113046646,1.2308242730796337e-05,0.0014706191141158342
120,120.0,0.003781994106248021,1.037826223182492e-06,0.00011326872481731698
121,121.0,0.011643670499324799,4.19774187321309e-06,0.000511086662299931
122,122.0,0.009422667324543,4.950597485731123e-06,0.0006047257338650525
123,123.0,0.016225667670369148,1.9309616618556902e-05,0.0023894417099654675
124,124.0,0.006862788461148739,6.801030394854024e-06,0.0008308191900141537
125,125.0,0.004495792556554079,2.254074615848367e-06,0.00027721235528588295
126,126.0,0.0012141818879172206,1.8607654510560678e-06,0.0002340631326660514
127,127.0,0.01610124111175537,9.54255028773332e-06,0.0012195856543257833
128,128.0,0.054841041564941406,1.2317544133111369e-05,0.0015794206410646439
129,129.0,0.0012879484565928578,3.8232707311181e-07,3.73849761672318e-05
130,130.0,0.004142223857343197,4.837306278204778e-06,0.0006333048222586513
131,131.0,0.014177056960761547,2.136569491995033e-06,0.0002771898580249399
132,132.0,0.007509747985750437,1.1508468560350593e-06,0.0001509260619059205
133,133.0,0.0006362138665281236,2.5403448944416596e-06,0.0003392553480807692
134,134.0,0.0001540224184282124,9.00754230315215e-07,0.00011906147847184911
135,135.0,0.003449584823101759,2.536558667998179e-06,0.0003440712171141058
136,136.0,0.015383709222078323,2.92781692223798e-06,0.0003985743678640574
137,137.0,0.0019685085862874985,1.4560239378624829e-06,0.00019800348673015833
138,138.0,0.0012851899955421686,2.2943154363019858e-06,0.00031745381420478225
139,139.0,0.0002953302173409611,3.423562304760708e-07,4.563555557979271e-05
140,140.0,0.00030428037280216813,5.347136493583093e-07,7.505226676585153e-05
141,141.0,0.00026405852986499667,2.2974307967160712e-07,3.2088802981888875e-05
142,142.0,0.001339305890724063,4.400679358695925e-07,6.269996811170131e-05
143,143.0,0.00013359147123992443,1.665053900978819e-06,0.0002393276954535395
144,144.0,0.017507314682006836,1.3565097106038593e-05,0.001965274102985859
145,145.0,1.0409016609191895,6.580830813618377e-06,0.000947236199863255
146,146.0,0.00976625271141529,3.3773976610973477e-06,0.0004898966290056705
147,147.0,0.002631124574691057,1.298878714806051e-06,0.0001888566475827247
148,148.0,0.003352090483531356,2.867887360480381e-06,0.0004260163404978812
149,149.0,0.004916164558380842,1.152724735220545e-06,0.00017004081746563315
150,150.0,0.021469013765454292,6.38464462099364e-06,0.0009629285777918994
151,151.0,0.01255526952445507,1.0000278052757494e-05,0.0015136576257646084
152,152.0,0.0052282908000051975,3.052213287446648e-06,0.0004569883458316326
153,153.0,0.001706600422039628,1.9776050521613797e-06,0.000301498977933079
154,154.0,0.0024071712978184223,1.1685241588565987e-05,0.0018092349637299776
155,155.0,0.0009628177504055202,2.347300323890522e-06,0.0003544936189427972
156,156.0,0.006186920218169689,6.842923312433413e-07,0.00010508659033803269
157,157.0,0.0021087767090648413,3.2081211429613177e-06,0.0005061988485977054
158,158.0,0.0047244480811059475,8.469954991596751e-06,0.001343514653854072
159,159.0,0.005106326658278704,4.576264927891316e-06,0.0007237324025481939
160,160.0,0.0018101943423971534,1.0417754765512655e-06,0.0001631495833862573
161,161.0,0.005820477847009897,1.1209525837330148e-05,0.0018149013631045818
162,162.0,0.003427501767873764,2.113323489538743e-06,0.0003332622000016272
163,163.0,0.016077909618616104,2.6220575364277465e-06,0.0004279041022527963
164,164.0,0.002086292253807187,2.815518655552296e-06,0.0004619385290425271
165,165.0,0.0011002072133123875,1.9648291527119e-06,0.0003233461466152221
166,166.0,0.001328145619481802,1.3782461110167787e-06,0.0002282022760482505
167,167.0,0.00589376874268055,3.0888179480825784e-06,0.0005175431724637747
168,168.0,0.0013859554892405868,3.5959646993433125e-06,0.0006046292255632579
169,169.0,0.004206023644655943,1.0815975883815554e-06,0.00018027563055511564
170,170.0,0.002422345569357276,1.3385965758061502e-06,0.0002278184110764414
171,171.0,0.027628889307379723,1.1378051567589864e-06,0.00019436387810856104
172,172.0,0.009175987914204597,4.192331289232243e-06,0.0007241354906000197
173,173.0,0.006206863094121218,1.3901544662076049e-06,0.0002376945485593751
