,Iteration,Loss,Gap,Local Gap,Acc,F1,Prec,Rec
0,0.0,1.1017663478851318,1.7592763900756836,1.7592763900756836,0.171875,0.09453814269888994,0.08456181117466517,0.171875
1,1.0,1.065128207206726,1.7919011116027832,1.8449567556381226,0.171875,0.09453814269888994,0.08456181117466517,0.171875
2,2.0,0.9486386775970459,1.477747917175293,0.9199401140213013,0.171875,0.09453814269888994,0.08456181117466517,0.171875
3,3.0,0.8887301087379456,1.1991701126098633,0.37082114815711975,0.171875,0.09453814269888994,0.08456181117466517,0.171875
4,4.0,0.807731032371521,1.0833053588867188,0.643811821937561,0.7109375,0.6668686504635795,0.6366046382132924,0.7109375
5,5.0,0.8589028716087341,0.9748422304789225,0.4354739487171173,0.7109375,0.6668686504635795,0.6366046382132924,0.7109375
6,6.0,0.912167489528656,0.9218066079275948,0.6078881621360779,0.7109375,0.6668686504635795,0.6366046382132924,0.7109375
7,7.0,0.8063181638717651,0.8477626442909241,0.35580381751060486,0.7109375,0.6668686504635795,0.6366046382132924,0.7109375
8,8.0,0.9226096868515015,0.8106092347039117,0.5582723021507263,0.5859375,0.5242580404533066,0.49934354396340475,0.5859375
9,9.0,0.9152319431304932,0.7807490348815918,0.5350068807601929,0.5859375,0.5242580404533066,0.49934354396340475,0.5859375
10,10.0,0.9517908692359924,0.7785113941539418,0.7650647163391113,0.5859375,0.5242580404533066,0.49934354396340475,0.5859375
11,11.0,0.8081395030021667,0.7326852480570475,0.24102164804935455,0.5859375,0.5242580404533066,0.49934354396340475,0.5859375
12,12.0,0.8339821100234985,0.7245553090022161,0.6269958019256592,0.7080078125,0.6944221405945682,0.777988803552552,0.7080078125
13,13.0,0.7795875072479248,0.6876066071646554,0.2379085272550583,0.7080078125,0.6944221405945682,0.777988803552552,0.7080078125
14,14.0,0.7919962406158447,0.6588380813598633,0.2652774155139923,0.7080078125,0.6944221405945682,0.777988803552552,0.7080078125
15,15.0,0.7656834721565247,0.6294010281562805,0.19630096852779388,0.7080078125,0.6944221405945682,0.777988803552552,0.7080078125
16,16.0,0.7977394461631775,0.6163524178897634,0.4352062940597534,0.734375,0.6984553966641165,0.8056956967419461,0.734375
17,17.0,0.7615936994552612,0.5893401569790311,0.14518985152244568,0.734375,0.6984553966641165,0.8056956967419461,0.734375
