,Iteration,Loss,Gap,Local Gaps
0,0.0,0.5693143606185913,0.004689189605414867,0.004689189605414867
1,1.0,0.030138961970806122,0.0038425407838076353,0.002995891962200403
2,2.0,0.07130873203277588,0.0018399921245872974,0.001677435589954257
3,3.0,0.3896137773990631,0.0013804836198687553,0.0036819421220570803
4,4.0,0.12463228404521942,0.0008194678230211139,0.002716855611652136
5,5.0,0.06964319199323654,0.0004309986543375999,0.0017665241612121463
6,6.0,0.03564830496907234,0.0002769384882412851,0.001507570850662887
7,7.0,0.041169993579387665,0.00018999152234755456,0.0012429937487468123
8,8.0,0.0635007843375206,0.00011629481741692871,0.0008566618198528886
9,9.0,0.010407704859972,8.717974560568109e-05,0.0007555026095360518
10,10.0,0.00862349197268486,1.7834694517659955e-05,0.00010900189226958901
11,11.0,0.039087925106287,0.00011692894622683525,0.0013853126438334584
12,12.0,0.03363833203911781,5.7670989917824045e-05,0.0006327939336188138
13,13.0,0.006585526280105114,4.7565936256432906e-05,0.0006082521285861731
14,14.0,0.006135303992778063,4.604582136380486e-05,0.0006431213696487248
15,15.0,0.025046568363904953,7.747513154754415e-05,0.001193556236103177
16,16.0,0.001918547204695642,1.3677061360795051e-05,0.00015503489703405648
17,17.0,0.0012465702602639794,1.5473951862077229e-06,1.417605199094396e-05
18,18.0,0.007418685592710972,3.1438551104656653e-06,5.818585123051889e-05
19,19.0,0.0026245005428791046,1.910152604978066e-06,3.505919812596403e-05
20,20.0,0.016767112538218498,1.9284310837974772e-05,0.0004030604031868279
21,21.0,0.010635162703692913,4.084791271452559e-06,7.058109622448683e-05
22,22.0,0.007115321233868599,1.8611039195093326e-05,0.0004239691188558936
23,23.0,0.0070369490422308445,4.990022353013046e-05,0.001178994309157133
24,24.0,0.04918679594993591,2.068071080429945e-05,0.00046711755567230284
25,25.0,0.0030880083795636892,1.85634198714979e-05,0.0004619681858457625
26,26.0,0.005116399377584457,1.879466367427085e-06,3.2182171707972884e-05
27,27.0,0.030365437269210815,6.706964086333755e-06,0.000185915530892089
28,28.0,0.004878757521510124,1.3454429790726863e-05,0.00038347148802131414
29,29.0,0.010777723044157028,4.234838797856355e-06,0.0001135907368734479
30,30.0,0.0023323344066739082,1.64900175150251e-05,0.0005069557228125632
31,31.0,0.0012195986928418279,6.229181963135488e-06,0.00018284381076227874
32,32.0,0.01715879887342453,2.431669781799428e-05,0.0007962218369357288
33,33.0,0.02347191423177719,1.4537243259837851e-05,0.0004699495912063867
34,34.0,0.014972914010286331,2.539610977692064e-05,0.0008743265643715858
35,35.0,0.007462629117071629,3.076053690165281e-05,0.0010819832095876336
36,36.0,0.01873336173593998,8.290150617540348e-06,0.0002759750350378454
37,37.0,0.006464469246566296,1.6897753084776923e-05,0.0006338244420476258
38,38.0,0.010673382319509983,9.184028385789134e-06,0.0003412793739698827
39,39.0,0.005899057723581791,1.114229416998569e-05,0.00043650774750858545
40,40.0,0.020507052540779114,3.5421103348198812e-06,0.0001340842281933874
41,41.0,0.01138937659561634,2.835105624399148e-05,0.001187202287837863
42,42.0,0.009102344512939453,4.758325303555466e-06,0.00017625692998990417
43,43.0,0.01466135773807764,5.943227733951062e-06,0.00025674368953332305
44,44.0,0.05117393657565117,2.688619861146435e-05,0.0012039357097819448
45,45.0,0.00714448094367981,3.5973221201857086e-06,0.00013859062164556235
46,46.0,0.009598201140761375,1.4458444638876244e-05,0.0006759495590813458
47,47.0,0.009046217426657677,1.5510355297010392e-05,0.000730038620531559
48,48.0,0.0072695412673056126,5.000717010261724e-06,0.00022952478320803493
49,49.0,0.009586261585354805,2.725712647588807e-06,0.00013128490536473691
50,50.0,0.12021474540233612,4.318134870118229e-06,0.0002174991532228887
51,51.0,0.007304847706109285,1.2661154869419988e-05,0.0006540619069710374
52,52.0,0.0043145050294697285,4.905325567960972e-06,0.00024732109159231186
53,53.0,0.006380818784236908,4.241611804900458e-06,0.000224141709622927
54,54.0,0.020761340856552124,3.5146138088748557e-06,0.0001890621497295797
55,55.0,0.03142533823847771,4.849390279559884e-06,0.0002680512552615255
56,56.0,0.004173181485384703,5.602810233540367e-06,0.0003145107766613364
57,57.0,0.015367965213954449,1.2648322808672674e-05,0.0007279998972080648
58,58.0,0.01917831040918827,1.2435128155630082e-05,0.000721024232916534
59,59.0,0.005895290523767471,1.2962551409145817e-05,0.0007653179345652461
60,60.0,0.048302873969078064,8.594418432039674e-06,0.0005112969665788114
61,61.0,0.004719742573797703,1.339926166110672e-05,0.0008221598109230399
62,62.0,0.007117263041436672,3.7777169836772373e-06,0.00022459690808318555
63,63.0,0.008221203461289406,2.8887948246847373e-06,0.00018110514793079346
64,64.0,0.003525611013174057,5.253403287497349e-06,0.00033858243841677904
65,65.0,0.005059093236923218,1.053156483976636e-05,0.0006898298743180931
66,66.0,0.006869877222925425,5.688416877092095e-06,0.000370592373656109
67,67.0,0.0049378518015146255,2.81342522612249e-06,0.00018562449258752167
68,68.0,0.02009958028793335,1.1081469892815221e-05,0.000761808012612164
69,69.0,0.003088771365582943,2.515578898965032e-06,0.00016500905621796846
70,70.0,0.003783523105084896,4.791838364326395e-06,0.00033770492882467806
71,71.0,0.014080881141126156,2.3667382720304886e-06,0.00016561330994591117
72,72.0,0.007308126427233219,7.786563855916029e-07,5.447517833090387e-05
73,73.0,0.0006611686549149454,9.403554940945469e-06,0.0006950844544917345
74,74.0,0.022738270461559296,7.156430910981726e-06,0.0005273287533782423
75,75.0,0.015836937353014946,7.563747317362868e-07,5.032804619986564e-05
76,76.0,0.004011485259979963,3.567989097064128e-06,0.00027397877420298755
77,77.0,0.007982427254319191,1.9237174910813337e-06,0.0001464819797547534
78,78.0,0.0027705312240868807,3.694462066050619e-06,0.0002899387909565121
79,79.0,0.0007872916758060455,3.868890871672193e-06,0.00030581679311580956
80,80.0,0.0011935983784496784,9.499617590336129e-06,0.0007656001253053546
81,81.0,0.008563898503780365,4.9453528845333494e-06,0.00039601934258826077
82,82.0,0.0003108921810053289,6.9472384893742856e-06,0.0005716754239983857
83,83.0,0.019703015685081482,9.173871148959734e-06,0.0007636579102836549
84,84.0,0.0018960158340632915,2.661680127857835e-06,0.00021706892584916204
85,85.0,0.00015376921510323882,5.414866336650448e-06,0.0004630167968571186
86,86.0,0.0010520711075514555,6.870434390293667e-06,0.0005923128919675946
87,87.0,0.003897635731846094,1.2037992291880073e-06,9.906390187097713e-05
88,88.0,0.016696501523256302,1.593213482919964e-06,0.00014059220848139375
89,89.0,0.017453238368034363,5.205232355365297e-06,0.0004668777110055089
90,90.0,0.00787450559437275,2.284197307744762e-06,0.00020265672355890274
91,91.0,0.004061565268784761,6.587416464753915e-06,0.0006037581479176879
92,92.0,0.012887917459011078,6.529842266900232e-06,0.0006006879266351461
93,93.0,0.005478452891111374,1.4598987263525487e-06,0.00013070064596831799
94,94.0,0.005955782253295183,1.3875266631657723e-05,0.0013166904682293534
95,95.0,0.013735288754105568,5.159996362635866e-06,0.00048148437053896487
96,96.0,0.006700233090668917,1.5782579794176854e-05,0.0015257502673193812
97,97.0,0.009960034862160683,1.2558186426758766e-05,0.0012149197282269597
98,98.0,0.004040618427097797,7.91776710684644e-06,0.0007713007507845759
99,99.0,0.005926392041146755,2.1193440261413343e-05,0.0021114260889589787
100,100.0,0.011551451869308949,5.63963385502575e-06,0.0005484095308929682
101,101.0,0.006472362205386162,7.443859431077726e-06,0.0007536340272054076
102,102.0,0.016993815079331398,7.5880616350332275e-06,0.0007741264416836202
103,103.0,0.009541592560708523,3.7075467389513506e-06,0.0003779967955779284
104,104.0,0.006706315092742443,7.554776402685093e-06,0.0007895439630374312
105,105.0,0.011327280662953854,1.8257505871588364e-05,0.0019277408719062805
106,106.0,6.310779571533203,9.402752766618505e-06,0.0009878369746729732
107,107.0,0.041437968611717224,5.694161245628493e-06,0.0006055666599422693
108,108.0,0.20811937749385834,1.823251864152553e-06,0.0001930402941070497
109,109.0,0.012486457824707031,1.8091509446094278e-06,0.0001971833553398028
110,110.0,0.0034379023127257824,1.5085704035300296e-05,0.001672704005613923
111,111.0,0.014141986146569252,2.4118214696500218e-06,0.0002550382923800498
112,112.0,0.03136536478996277,9.46701220527757e-06,0.0010673606302589178
113,113.0,0.018036458641290665,4.474318757274887e-06,0.0005006053252145648
114,114.0,0.007806641515344381,8.891423931345344e-06,0.0010180394165217876
115,115.0,0.0018444115994498134,1.4027323231857736e-06,0.0001538255310151726
116,116.0,0.003557877615094185,2.931900780822616e-06,0.0003416296385694295
117,117.0,0.003257469739764929,2.6268392048223177e-06,0.00030703513766638935
118,118.0,0.004130385350435972,1.6754678426877945e-06,0.00019675384100992233
119,119.0,0.002762062940746546,1.4559991541318595e-06,0.00017304443463217467
120,120.0,0.0030497144907712936,2.9310888294276083e-06,0.00035320574534125626
121,121.0,0.016687996685504913,1.1985574701611768e-06,0.00014329292753245682
122,122.0,0.003560680663213134,1.9010495861948584e-06,0.00023263054026756436
123,123.0,0.009292833507061005,2.4768039565969957e-06,0.00030522263841703534
124,124.0,0.11264370381832123,5.3213680075714365e-06,0.0006626942194998264
125,125.0,0.005995431449264288,4.330610408942448e-06,0.0005403355462476611
126,126.0,0.003031439147889614,1.3194312487030402e-06,0.0001632371568121016
127,127.0,0.02394585683941841,1.8609574681249796e-06,0.00023688311921432614
128,128.0,0.3575465679168701,7.674355401832145e-06,0.0009881308069452643
129,129.0,0.0033196546137332916,5.672149200108834e-06,0.0007297050906345248
130,130.0,0.0016814898699522018,1.196914467982424e-06,0.00015112364781089127
131,131.0,0.004556992091238499,4.0821998936735326e-07,5.2688126743305475e-05
132,132.0,0.022981928661465645,2.0373881852719933e-06,0.0002705644292291254
133,133.0,0.0025091171264648438,1.5779025943629676e-06,0.00020940156537108123
134,134.0,0.0008028234005905688,2.5737672331160866e-06,0.0003458806895650923
135,135.0,0.0008095483644865453,2.6881866688199807e-06,0.0003630196151789278
136,136.0,0.0006282335380092263,1.0074619467559387e-06,0.00013533409219235182
137,137.0,0.0004903773660771549,2.617422978801187e-06,0.00036019692197442055
138,138.0,0.0010805591009557247,2.2054382498026825e-06,0.0003039384901057929
139,139.0,0.0053005823865532875,8.786502689872577e-07,0.00012080559827154502
140,140.0,0.0005418253131210804,1.4361476132762618e-06,0.00020161816792096943
141,141.0,0.0020967465825378895,1.1438140035124889e-07,1.4806010767642874e-05
142,142.0,0.0005610011867247522,1.9596091078710742e-06,0.00028010972891934216
143,143.0,0.0005668845260515809,1.2251285852471483e-06,0.00017445890989620239
144,144.0,0.008873659186065197,6.461147677327972e-06,0.0009356412338092923
145,145.0,0.0326559953391552,1.368403218293679e-06,0.0001933257153723389
146,146.0,0.002990816719830036,1.0235984291284694e-06,0.00014910056779626757
147,147.0,0.005596474278718233,4.992484264221275e-06,0.0007378641166724265
148,148.0,0.005095777101814747,4.538315351965139e-06,0.000671216519549489
149,149.0,0.00701895821839571,6.918069175299024e-06,0.0010331720113754272
150,150.0,0.0065258564427495,2.075123120448552e-06,0.0003064255288336426
151,151.0,0.024660330265760422,2.320326757399016e-06,0.0003506145440042019
152,152.0,0.003603277262300253,4.063262167619541e-06,0.0006193587905727327
153,153.0,0.0033264863304793835,3.4676900213526096e-06,0.0005299610202200711
154,154.0,0.004351014271378517,1.6611741102678934e-06,0.0002540143032092601
155,155.0,0.004212265368551016,4.221644758217735e-06,0.0006569154211319983
156,156.0,0.0038344350177794695,4.050705683766864e-06,0.0006317391525954008
157,157.0,0.005539340898394585,2.4983021376101533e-06,0.0003906810306943953
158,158.0,0.003349597565829754,3.437369514358579e-06,0.0005440434324555099
159,159.0,0.006084100343286991,3.583414127206197e-06,0.0005699088796973228
160,160.0,0.005985825788229704,4.335778157837922e-06,0.0006944768247194588
161,161.0,0.0061649177223443985,2.829366849255166e-06,0.00045402164687402546
162,162.0,0.001461756182834506,1.5967619901857688e-06,0.00025744285085238516
163,163.0,0.0014863096876069903,1.4626480151491705e-06,0.0002382775128353387
164,164.0,0.0008735846495255828,2.767711066553602e-06,0.00045520966523326933
165,165.0,0.00639175483956933,3.5200430374970892e-06,0.0005815594340674579
166,166.0,0.022779542952775955,2.7112525913253194e-06,0.000449259125161916
167,167.0,0.16792188584804535,2.662525048435782e-06,0.00044459293712861836
168,168.0,0.002921762876212597,2.270277946081478e-06,0.00038101442623883486
169,169.0,0.0011708593228831887,2.3663781121285865e-06,0.0004000140179414302
170,170.0,0.0018585415091365576,2.7486039471114054e-06,0.00046764491708017886
171,171.0,0.008519507944583893,1.7274530819122447e-06,0.0002943733416032046
172,172.0,0.003796245437115431,1.344155180049711e-06,0.000230811390792951
173,173.0,0.013549057766795158,2.9933628411527025e-06,0.0005195009871385992
174,174.0,0.000998160452581942,2.4927844606281724e-06,0.0004332439275458455
175,175.0,0.0034520463086664677,8.04141836852068e-06,0.001412796787917614
176,176.0,0.0029167551547288895,4.6171162466635e-06,0.0008091881172731519
177,177.0,0.002802892355248332,3.6071535305381985e-06,0.0006374562508426607
178,178.0,0.01933705434203148,2.700211325645796e-06,0.00047973066102713346
179,179.0,0.004070839378982782,7.623316832905402e-06,0.0013694968074560165
180,180.0,0.014330658130347729,9.207115567733126e-07,0.00015902548329904675
181,181.0,0.007660398259758949,6.21746085016639e-06,0.001130657154135406
182,182.0,0.006895455066114664,1.3675123682332924e-06,0.0002440373064018786
183,183.0,0.0015981154283508658,1.777798615876236e-06,0.0003257474454585463
184,184.0,0.030293848365545273,3.4729816889012e-06,0.00064072385430336
185,185.0,0.0038303807377815247,2.8792928787879646e-06,0.0005320755299180746
186,186.0,0.0006826205644756556,3.158249000989599e-06,0.0005877132643945515
187,187.0,0.008988087065517902,3.748878043552395e-07,6.732065958203748e-05
188,188.0,0.008527055382728577,8.354637088814343e-07,0.00015752775652799755
189,189.0,0.0003028751816600561,5.107526135361695e-07,9.620753553463146e-05
190,190.0,0.0025457378942519426,4.290847925858543e-07,8.144444291247055e-05
191,191.0,0.0009959795279428363,5.111893415232771e-07,9.771926852408797e-05
192,192.0,0.013779877685010433,3.904998266079929e-06,0.000753153464756906
193,193.0,0.0059326449409127235,8.278169616460218e-07,0.000156691501615569
194,194.0,0.0017929950263351202,3.2257494240184315e-06,0.0006281933165155351
195,195.0,0.0049623530358076096,4.891422122454969e-06,0.0009554930147714913
196,196.0,0.0009784684516489506,3.660283027784317e-06,0.00071618432411924
197,197.0,0.1065656840801239,8.987199180410244e-07,0.0001742862514220178
198,198.0,0.002769896760582924,8.985886097434559e-07,0.00017792040307540447
199,199.0,0.0016215783543884754,1.805224655981874e-06,0.00036014633951708674
200,200.0,0.002878517145290971,4.347848516772501e-06,0.0008721122867427766
201,201.0,0.00580839067697525,1.2309585599723505e-06,0.00024430578923784196
202,202.0,0.0023663723841309547,2.2976641957939137e-06,0.00046519486932083964
203,203.0,0.0050901686772704124,1.5328146218962502e-06,0.00031039651366882026
204,204.0,0.0010258518159389496,5.606655122392112e-07,0.00011340361379552633
205,205.0,0.0016334149986505508,1.1743530876628938e-06,0.0002413560578133911
206,206.0,0.002321863081306219,9.370285170007264e-07,0.00019279055413790047
207,207.0,0.008391479961574078,2.62280832430406e-06,0.0005446071154437959
208,208.0,0.020967695862054825,5.563456966228841e-07,0.00011365344107616693
209,209.0,0.010450419038534164,1.884460516521358e-06,0.0003951803664676845
210,210.0,0.002847423544153571,3.523593932186486e-07,7.246337190736085e-05
211,211.0,0.0051350356079638,4.282845566194737e-06,0.0009076109272427857
212,212.0,0.002225941512733698,1.0817400379892206e-06,0.00022612776956520975
213,213.0,0.0019070117268711329,1.638093408473651e-06,0.0003494702687021345
214,214.0,0.009387717582285404,2.725989588725497e-06,0.0005844496772624552
