,Iteration,Loss,Gap,Local Gap
0,0.0,0.265804648399353,1.151170015335083,1.151170015335083
1,1.0,0.3930371403694153,1.4616904258728027,1.772210717201233
2,2.0,0.027095941826701164,1.1039381821950276,0.38843363523483276
3,3.0,0.3108193576335907,1.1924078464508057,1.4578166007995605
4,4.0,0.07097389549016953,1.0484278678894043,0.47250810265541077
5,5.0,0.01614627055823803,0.8954142729441324,0.1303464025259018
6,6.0,0.3332243859767914,1.0123658861432756,1.7140753269195557
7,7.0,0.32548171281814575,1.07957923412323,1.5500729084014893
8,8.0,0.06164808198809624,1.0112305747138128,0.4644411504268646
9,9.0,0.01516417134553194,0.9388583183288575,0.28750789165496826
10,10.0,0.04676751419901848,0.8822084773670543,0.31571000814437866
11,11.0,0.022403869777917862,0.8231662114461263,0.17370107769966125
12,12.0,0.025473223999142647,0.7767347922691932,0.21955816447734833
13,13.0,0.08686570823192596,0.7793354306902204,0.8131440877914429
14,14.0,0.12672828137874603,0.7790423075358073,0.7749385833740234
15,15.0,0.06078793480992317,0.754772424697876,0.3907245695590973
16,16.0,0.05222184956073761,0.7469513837028953,0.6218146681785583
17,17.0,0.013947526924312115,0.7137297524346246,0.14896215498447418
18,18.0,0.027389660477638245,0.6860764152125308,0.18831634521484375
19,19.0,0.054766226559877396,0.6733755588531494,0.43205949664115906
20,20.0,0.023070551455020905,0.6528253101167225,0.2418207824230194
21,21.0,0.019235525280237198,0.6281713138927113,0.11043766885995865
22,22.0,0.011658518575131893,0.6032218103823455,0.05433301627635956
23,23.0,0.06937548518180847,0.6339283386866251,1.3401784896850586
24,24.0,0.0509839728474617,0.6518782806396485,1.0826773643493652
25,25.0,0.010612890124320984,0.6341025279118464,0.18970900774002075
26,26.0,0.0235955361276865,0.6164374881320529,0.15714675188064575
27,27.0,0.03137150779366493,0.6041410991123745,0.27213799953460693
28,28.0,0.013314001262187958,0.5840884899270946,0.022615406662225723
29,29.0,0.03115842118859291,0.5787928899129232,0.42522138357162476
30,30.0,0.01744716987013817,0.5634618574573148,0.10353109985589981
31,31.0,0.015631169080734253,0.548545241355896,0.08613038063049316
32,32.0,0.007537746801972389,0.532721895160097,0.026374122127890587
33,33.0,0.012365025468170643,0.5192643333883846,0.07516567409038544
34,34.0,0.01650296524167061,0.5057894570486886,0.04764407500624657
35,35.0,0.01579885184764862,0.49561410480075413,0.1394762545824051
36,36.0,0.008362255059182644,0.4828032416266364,0.021612776443362236
37,37.0,0.02246941812336445,0.4750208101774517,0.18707047402858734
38,38.0,0.039458584040403366,0.47294411292442906,0.3940296173095703
39,39.0,0.025889258831739426,0.46898527145385743,0.31459134817123413
40,40.0,0.011087246239185333,0.4649379078934832,0.30304282903671265
41,41.0,0.04647143557667732,0.4744106928507487,0.862795352935791
42,42.0,0.013283303938806057,0.4646087469056595,0.05292673781514168
43,43.0,0.0161359291523695,0.4611291451887651,0.3115057647228241
44,44.0,0.024463528767228127,0.47133729722764756,0.9204957485198975
45,45.0,0.014599091373383999,0.46361910778543225,0.11630149185657501
46,46.0,0.032396137714385986,0.4587121517100233,0.23299263417720795
47,47.0,0.055124733597040176,0.46147215366363525,0.5911915898323059
48,48.0,0.04027090221643448,0.4583377448879943,0.3078855276107788
49,49.0,0.0182066410779953,0.45382041931152345,0.23247140645980835
50,50.0,0.009077521041035652,0.4468209883745979,0.09684934467077255
51,51.0,0.01149099599570036,0.43845752569345325,0.011921525932848454
52,52.0,0.028444014489650726,0.434782568013893,0.2436855435371399
53,53.0,0.025500349700450897,0.4310416468867549,0.232772096991539
54,54.0,0.016747677698731422,0.4237483631480824,0.029911214485764503
55,55.0,0.00980316661298275,0.41669814927237375,0.028935948386788368
56,56.0,0.05117526650428772,0.4166002440870854,0.41111689805984497
57,57.0,0.019342390820384026,0.4117861122920595,0.13738027215003967
58,58.0,0.026064639911055565,0.4093771789033534,0.2696583867073059
59,59.0,0.010923453606665134,0.40348583857218423,0.05589655786752701
60,60.0,0.01686587743461132,0.39894013326676164,0.1261974275112152
61,61.0,0.016155287623405457,0.39621565418858684,0.23002225160598755
62,62.0,0.011109056882560253,0.3900026593889509,0.004797061905264854
63,63.0,0.016576148569583893,0.3857921063899994,0.12052734941244125
64,64.0,0.011884642764925957,0.3814324892484225,0.10241703689098358
65,65.0,0.011291764676570892,0.3759763313062263,0.021326223388314247
66,66.0,0.009911509230732918,0.3717460917003119,0.0925503671169281
67,67.0,0.024798110127449036,0.36873963299919577,0.16730614006519318
68,68.0,0.049743346869945526,0.3765330660170403,0.9064867496490479
69,69.0,0.01404444221407175,0.3726684842790876,0.10601327568292618
70,70.0,0.010591981001198292,0.3682506185182383,0.05899965763092041
71,71.0,0.009632550179958344,0.36407126320732963,0.06733794510364532
72,72.0,0.012905656360089779,0.36276132766514607,0.2684457302093506
73,73.0,0.05092852935194969,0.36235175261626373,0.3324526250362396
74,74.0,0.004206327721476555,0.35941446940104166,0.1420561820268631
75,75.0,0.02244332805275917,0.3582318707516319,0.26953762769699097
76,76.0,0.025113996118307114,0.3558893823004388,0.17786085605621338
77,77.0,0.015277022495865822,0.3562327409401918,0.3826717734336853
78,78.0,0.022530339658260345,0.3554881373538247,0.2974097728729248
79,79.0,0.01353585533797741,0.35252962112426756,0.11880607903003693
80,80.0,0.01031069178134203,0.3484884426917559,0.025193657726049423
81,81.0,0.01405868586152792,0.34477806091308594,0.04423622786998749
82,82.0,0.01276119239628315,0.34153602783938486,0.075689896941185
83,83.0,0.033047642558813095,0.3422115870884487,0.3982833921909332
