,Iteration,Loss,Gap,Local Gap
0,0.0,0.6608872413635254,1.703504204750061,1.703504204750061
1,1.0,0.18267197906970978,1.5593794584274292,1.4152547121047974
2,2.0,0.04683942347764969,1.2359485626220703,0.589086651802063
3,3.0,0.33142679929733276,1.3631410598754883,1.7447187900543213
4,4.0,0.14707447588443756,1.340821623802185,1.2515439987182617
5,5.0,0.052202604711055756,1.2344728708267212,0.7027289271354675
6,6.0,0.016751594841480255,1.0783979892730713,0.14194872975349426
7,7.0,0.024266861379146576,0.9872400760650635,0.3491349518299103
8,8.0,0.04071879759430885,0.9248482584953308,0.4257136583328247
9,9.0,0.020388823002576828,0.867218017578125,0.34854602813720703
10,10.0,0.015576519072055817,0.807685911655426,0.21236483752727509
11,11.0,0.03499109670519829,0.7791758179664612,0.4655650854110718
12,12.0,0.016955718398094177,0.7344202399253845,0.1973535567522049
13,13.0,0.045937493443489075,0.7321869134902954,0.7031536102294922
14,14.0,0.018772805109620094,0.7008594870567322,0.26227593421936035
15,15.0,0.023110294714570045,0.6815402507781982,0.3917512893676758
16,16.0,0.011293197050690651,0.6573511362075806,0.27032607793807983
17,17.0,0.006010511890053749,0.6347969174385071,0.2513754963874817
18,18.0,0.0016367175849154592,0.6049515604972839,0.06773456931114197
19,19.0,0.003826460801064968,0.5803298950195312,0.11251828074455261
20,20.0,0.00807829387485981,0.563588559627533,0.2287619709968567
21,21.0,0.0027312503661960363,0.542206346988678,0.09318050742149353
22,22.0,0.023502560332417488,0.5292677879333496,0.24461980164051056
23,23.0,0.003547592321410775,0.5122775435447693,0.121501624584198
24,24.0,0.002396241296082735,0.49519675970077515,0.08525777608156204
25,25.0,0.0015071977395564318,0.4777849018573761,0.042487744241952896
26,26.0,0.00259719742462039,0.46337890625,0.08882303535938263
27,27.0,0.001633493578992784,0.4477100074291229,0.02464982122182846
28,28.0,0.0037652277387678623,0.436360627412796,0.1185779795050621
29,29.0,0.006063991691917181,0.42730915546417236,0.16481706500053406
30,30.0,0.001309765037149191,0.4153575301170349,0.056808002293109894
31,31.0,0.004402581136673689,0.40893030166625977,0.2096860557794571
32,32.0,0.048366233706474304,0.41801396012306213,0.7086904048919678
33,33.0,0.051753878593444824,0.42326977849006653,0.596712052822113
34,34.0,0.025635134428739548,0.4194854497909546,0.29081860184669495
35,35.0,0.021179787814617157,0.4135826528072357,0.20698431134223938
36,36.0,0.01638190634548664,0.4059964716434479,0.13289467990398407
37,37.0,0.02570149302482605,0.40604937076568604,0.4080062508583069
38,38.0,0.021254077553749084,0.40021878480911255,0.1786569505929947
39,39.0,0.03183286264538765,0.40163373947143555,0.45681655406951904
40,40.0,0.015425123274326324,0.3976247310638428,0.23726433515548706
41,41.0,0.021453874185681343,0.39659804105758667,0.3545035719871521
42,42.0,0.031921256333589554,0.39983415603637695,0.5357511043548584
43,43.0,0.01478020753711462,0.39521369338035583,0.19653381407260895
44,44.0,0.019390296190977097,0.397760808467865,0.5098335146903992
45,45.0,0.013554894365370274,0.3943426311016083,0.24052435159683228
46,46.0,0.014799689874053001,0.3911968767642975,0.24649196863174438
47,47.0,0.016614476218819618,0.38956987857818604,0.3131004571914673
48,48.0,0.031362712383270264,0.3923438787460327,0.5254950523376465
49,49.0,0.013859327882528305,0.389404296875,0.24536460638046265
50,50.0,0.07241834700107574,0.4001840353012085,0.9391704797744751
51,51.0,0.014539693482220173,0.3973352313041687,0.2520456910133362
52,52.0,0.0263323113322258,0.4131140410900116,1.2336126565933228
53,53.0,0.013523789122700691,0.4109630882740021,0.2969633638858795
54,54.0,0.011806818656623363,0.406565397977829,0.16909068822860718
55,55.0,0.011328442022204399,0.4034283459186554,0.23089034855365753
56,56.0,0.009832916781306267,0.3995266556739807,0.18103235960006714
57,57.0,0.021510377526283264,0.41128697991371155,1.0816256999969482
58,58.0,0.013722929172217846,0.40824323892593384,0.23170685768127441
59,59.0,0.015786390751600266,0.4069693982601166,0.3318122625350952
60,60.0,0.011153369210660458,0.40343958139419556,0.19165125489234924
61,61.0,0.010668097995221615,0.4006757438182831,0.23208220303058624
62,62.0,0.016116278246045113,0.4027523398399353,0.5315017104148865
63,63.0,0.011809734627604485,0.4000653922557831,0.23078766465187073
64,64.0,0.010188068263232708,0.3981504738330841,0.2755965292453766
65,65.0,0.009578971192240715,0.39578571915626526,0.24207478761672974
66,66.0,0.012204105034470558,0.3939385712146759,0.2720288634300232
67,67.0,0.008196902461349964,0.3903519809246063,0.15004844963550568
68,68.0,0.00908562820404768,0.3876807987689972,0.20604227483272552
69,69.0,0.01317532453685999,0.38706663250923157,0.3446885049343109
70,70.0,0.012807853519916534,0.38625237345695496,0.3292549252510071
71,71.0,0.008725129999220371,0.3846421539783478,0.2703167200088501
72,72.0,0.0016815607668831944,0.3807501494884491,0.1005273312330246
73,73.0,0.003905641380697489,0.3784467279911041,0.2102966606616974
74,74.0,0.0009466836345382035,0.3739006221294403,0.03748834505677223
75,75.0,0.0008063354180194438,0.3693414628505707,0.027402089908719063
76,76.0,0.001208231900818646,0.3654448091983795,0.0692998468875885
77,77.0,0.003845245111733675,0.36288708448410034,0.16594386100769043
78,78.0,0.00743315601721406,0.36224713921546936,0.3123314380645752
79,79.0,0.002648428548127413,0.35943180322647095,0.1370183825492859
80,80.0,0.0010954843601211905,0.35539913177490234,0.03278572857379913
81,81.0,0.003068647114560008,0.35273614525794983,0.13703587651252747
82,82.0,0.001585244433954358,0.34929296374320984,0.06695162504911423
83,83.0,0.0016352051170542836,0.34645161032676697,0.11061766743659973
