,Test Acc,Test F1,Test Precision,Test Recall
0,0.9637681159420289,0.9659734909873,0.9715539723591254,0.9637681159420289
1,0.9239130434782609,0.924733355463507,0.9276379066478077,0.9239130434782609
2,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0
4,0.9166666666666666,0.9178904220585783,0.9233639654692286,0.9166666666666666
5,0.5144927536231884,0.5598504645760743,0.8669647634334632,0.5144927536231884
6,0.41304347826086957,0.4105468402174484,0.8452569169960474,0.41304347826086957
7,0.6485507246376812,0.6751960417832962,0.8643138873601174,0.6485507246376812
8,0.9202898550724637,0.9221829710144928,0.9360882621752187,0.9202898550724637
9,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0
12,0.9420289855072463,0.9411299641184697,0.9431313385298801,0.9420289855072463
13,0.7789855072463768,0.7849978388831705,0.8529768496545905,0.7789855072463768
14,0.6413043478260869,0.6472553157289289,0.8289880233494364,0.6413043478260869
15,0.7101449275362319,0.7168846745046861,0.8489976568601926,0.7101449275362319
16,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0
18,0.9239130434782609,0.9243954698500153,0.9255313021943213,0.9239130434782609
19,0.8586956521739131,0.8621422912815667,0.8820853182037146,0.8586956521739131
20,0.9420289855072463,0.9427134327785135,0.9460220869957178,0.9420289855072463
21,0.5471014492753623,0.5788050180918125,0.8428996424574906,0.5471014492753623
22,0.5652173913043478,0.562477164778955,0.8260869565217391,0.5652173913043478
23,0.7391304347826086,0.85,1.0,0.7391304347826086
24,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0
26,0.9492753623188406,0.948488718603661,0.950632805297125,0.9492753623188406
27,0.9528985507246377,0.9528325655853612,0.9529957094995296,0.9528985507246377
28,0.9166666666666666,0.9182517818881457,0.9255409060175794,0.9166666666666666
29,0.7898550724637681,0.8076381296779077,0.8882871064467767,0.7898550724637681
30,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0
32,0.9492753623188406,0.9494094835184207,0.9496531836957368,0.9492753623188406
33,0.8369565217391305,0.8441394338220894,0.8845682956633676,0.8369565217391305
34,0.9384057971014492,0.9394185279561168,0.946210990064333,0.9384057971014492
35,0.9456521739130435,0.946238111045362,0.948967468175389,0.9456521739130435
36,0.9492753623188406,0.9497685185185185,0.951969696969697,0.9492753623188406
37,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0
39,0.9347826086956522,0.9355526118758278,0.9389226955149875,0.9347826086956522
40,0.9384057971014492,0.9393103119563403,0.9445836814257866,0.9384057971014492
41,0.8876811594202898,0.8905230794798289,0.9130542966320092,0.8876811594202898
42,0.9492753623188406,0.9499732477260568,0.9544573643410853,0.9492753623188406
43,0.9601449275362319,0.9603008326618319,0.9607056314820199,0.9601449275362319
44,1.0,1.0,1.0,1.0
45,1.0,1.0,1.0,1.0
46,0.9528985507246377,0.9526986443488059,0.952752909130966,0.9528985507246377
47,0.9456521739130435,0.9461211585038649,0.9478970495919647,0.9456521739130435
48,0.9456521739130435,0.9463477698771816,0.9502216734945843,0.9456521739130435
49,0.8369565217391305,0.8447345493381299,0.8892090240011941,0.8369565217391305
