,Test Acc,Test F1,Test Precision,Test Recall
0,0.9637681159420289,0.964916015494557,0.9669730175562625,0.9637681159420289
1,0.9202898550724637,0.919856647763075,0.9198535141031634,0.9202898550724637
2,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0
4,0.855072463768116,0.8576344579267692,0.8675847725092158,0.855072463768116
5,0.6811594202898551,0.6804729494728559,0.8121729066022545,0.6811594202898551
6,0.35144927536231885,0.2709787410066628,0.8103053216474767,0.35144927536231885
7,0.35507246376811596,0.30619143270604426,0.8274885191149282,0.35507246376811596
8,0.6521739130434783,0.6530506473906879,0.8326674500587544,0.6521739130434783
9,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0
12,0.894927536231884,0.8966045770993286,0.9180116381203338,0.894927536231884
13,0.7282608695652174,0.7031366950569182,0.8217491025129637,0.7282608695652174
14,0.7355072463768116,0.732385823349985,0.8295146183747383,0.7355072463768116
15,0.7137681159420289,0.7019530539448713,0.8137292960662527,0.7137681159420289
16,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0
18,0.9130434782608695,0.9128213198063518,0.9134763293298488,0.9130434782608695
19,0.9021739130434783,0.9023579635971745,0.9054074417394045,0.9021739130434783
20,0.8623188405797102,0.8634552564987349,0.8798801644181323,0.8623188405797102
21,0.5181159420289855,0.5433393354509344,0.8243844475611658,0.5181159420289855
22,0.7282608695652174,0.7253918074162576,0.8342416465378423,0.7282608695652174
23,0.8007246376811594,0.8040570015995346,0.8718944099378881,0.8007246376811594
24,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0
26,0.9057971014492754,0.9013777062086241,0.917572463768116,0.9057971014492754
27,0.9166666666666666,0.9155770565299225,0.9167128631557335,0.9166666666666666
28,0.9202898550724637,0.9206773349436392,0.9214795835285751,0.9202898550724637
29,0.7971014492753623,0.8101298623037753,0.8665188198623235,0.7971014492753623
30,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0
32,0.927536231884058,0.927536231884058,0.927536231884058,0.927536231884058
33,0.8768115942028986,0.8800032938076416,0.8966760086855526,0.8768115942028986
34,0.9347826086956522,0.9353807961875519,0.9376439231364708,0.9347826086956522
35,0.927536231884058,0.9280495673375085,0.9294976943346507,0.927536231884058
36,0.9420289855072463,0.9421739551858267,0.9424265297906602,0.9420289855072463
37,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0
39,0.9094202898550725,0.9095351532769188,0.9096758831982671,0.9094202898550725
40,0.9166666666666666,0.9175138819379901,0.9204126681257833,0.9166666666666666
41,0.8695652173913043,0.8710092473456692,0.8878564657781431,0.8695652173913043
42,0.9384057971014492,0.9387747204810573,0.9398045798193182,0.9384057971014492
43,0.9492753623188406,0.9491412411192606,0.9491178323881537,0.9492753623188406
44,1.0,1.0,1.0,1.0
45,1.0,1.0,1.0,1.0
46,0.9166666666666666,0.9147030264208114,0.9191565465098845,0.9166666666666666
47,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9347826086956522
48,0.9384057971014492,0.9387747204810573,0.9398045798193182,0.9384057971014492
49,0.8079710144927537,0.8164062855371872,0.8710386677438308,0.8079710144927537
