,Test Acc,Test F1,Test Precision,Test Recall
0,0.9746376811594203,0.97566293677745,0.9781872275244492,0.9746376811594203
1,0.9528985507246377,0.952961681027076,0.9530524707679652,0.9528985507246377
2,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0
4,0.9492753623188406,0.9495362793235134,0.9502314814814816,0.9492753623188406
5,0.6014492753623188,0.6479166666666666,0.8752040309417359,0.6014492753623188
6,0.6159420289855072,0.6459495068190722,0.8641746200070696,0.6159420289855072
7,0.7717391304347826,0.7910132973869497,0.8877103786816269,0.7717391304347826
8,0.9565217391304348,0.9571741026840462,0.9616874730951356,0.9565217391304348
9,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0
12,0.9311594202898551,0.9288857567927334,0.9376026272577997,0.9311594202898551
13,0.9637681159420289,0.963954485231081,0.9645833333333335,0.9637681159420289
14,0.782608695652174,0.7915325329495531,0.8689850504219915,0.782608695652174
15,0.8115942028985508,0.8182429768882322,0.8820769471379418,0.8115942028985508
16,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0
18,0.9528985507246377,0.9525564026140657,0.952928297755884,0.9528985507246377
19,0.9528985507246377,0.9530828022367104,0.9535136182998932,0.9528985507246377
20,0.9637681159420289,0.963954485231081,0.9645833333333335,0.9637681159420289
21,0.8152173913043478,0.8314786866972679,0.8942604010862856,0.8152173913043478
22,0.7282608695652174,0.7394777005751771,0.8597475455820477,0.7282608695652174
23,0.9746376811594203,0.9871559633027522,1.0,0.9746376811594203
24,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0
26,0.9456521739130435,0.9443045406090196,0.949748743718593,0.9456521739130435
27,0.9420289855072463,0.941701782554941,0.9439305282027975,0.9420289855072463
28,0.9347826086956522,0.9356687145557656,0.9392023017460919,0.9347826086956522
29,0.8297101449275363,0.8430309158317248,0.9001852457230032,0.8297101449275363
30,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0
32,0.9601449275362319,0.9600900380588506,0.96006336006336,0.9601449275362319
33,0.8913043478260869,0.8949458297284384,0.9125908592928407,0.8913043478260869
34,0.9637681159420289,0.964039934089367,0.9652984789421387,0.9637681159420289
35,0.9601449275362319,0.9603976270642938,0.9613354067077502,0.9601449275362319
36,0.9601449275362319,0.9603008326618319,0.9607056314820199,0.9601449275362319
37,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0
39,0.9492753623188406,0.9495362793235134,0.9502314814814816,0.9492753623188406
40,0.9565217391304348,0.9569444444444445,0.959090909090909,0.9565217391304348
41,0.9528985507246377,0.9534063629059806,0.956077322017916,0.9528985507246377
42,0.9637681159420289,0.964039934089367,0.9652984789421387,0.9637681159420289
43,0.9746376811594203,0.9746716743991948,0.9747341206886421,0.9746376811594203
44,1.0,1.0,1.0,1.0
45,1.0,1.0,1.0,1.0
46,0.9565217391304348,0.9561377155560896,0.9567931456548348,0.9565217391304348
47,0.9601449275362319,0.9603008326618319,0.9607056314820199,0.9601449275362319
48,0.9637681159420289,0.964039934089367,0.9652984789421387,0.9637681159420289
49,0.8840579710144928,0.888589592937419,0.9118569370285617,0.8840579710144928
