,Iteration,Loss,Gap,Accuracy,F1,Precision,Recall
0,0.0,1.0984601974487305,0.0199351254850626,0.40307971014492755,0.3131648138141606,0.2791463190506196,0.40307971014492755
1,1.0,0.5000618696212769,0.014934301376342773,0.40307971014492755,0.3131648138141606,0.2791463190506196,0.40307971014492755
2,2.0,0.6641934514045715,0.00608713598921895,0.40307971014492755,0.3131648138141606,0.2791463190506196,0.40307971014492755
3,3.0,0.53426194190979,0.004940078593790531,0.40307971014492755,0.3131648138141606,0.2791463190506196,0.40307971014492755
4,4.0,0.7231547236442566,0.0017956558149307966,0.40307971014492755,0.3131648138141606,0.2791463190506196,0.40307971014492755
5,5.0,0.567653477191925,0.0036176324356347322,0.40307971014492755,0.3131648138141606,0.2791463190506196,0.40307971014492755
6,6.0,0.46328824758529663,0.002324401866644621,0.40307971014492755,0.3131648138141606,0.2791463190506196,0.40307971014492755
7,7.0,0.35294583439826965,0.0013658608077093959,0.40307971014492755,0.3131648138141606,0.2791463190506196,0.40307971014492755
8,8.0,0.4616911709308624,0.0030229901894927025,0.40307971014492755,0.3131648138141606,0.2791463190506196,0.40307971014492755
9,9.0,0.3612991273403168,0.0007024110527709126,0.7246376811594204,0.6469451555980225,0.6713858788374252,0.7246376811594204
10,10.0,0.4555654227733612,0.0011146318865939975,0.7246376811594204,0.6469451555980225,0.6713858788374252,0.7246376811594204
11,11.0,0.3885727822780609,0.001052883337251842,0.7246376811594204,0.6469451555980225,0.6713858788374252,0.7246376811594204
12,12.0,0.31696707010269165,0.0005219396553002298,0.7246376811594204,0.6469451555980225,0.6713858788374252,0.7246376811594204
13,13.0,0.4066280126571655,0.0009497271967120469,0.7246376811594204,0.6469451555980225,0.6713858788374252,0.7246376811594204
14,14.0,0.3165546953678131,0.0006836227257736027,0.7246376811594204,0.6469451555980225,0.6713858788374252,0.7246376811594204
15,15.0,0.39495953917503357,0.0006311185425147414,0.7246376811594204,0.6469451555980225,0.6713858788374252,0.7246376811594204
16,16.0,0.40511706471443176,0.00038044663961045444,0.7246376811594204,0.6469451555980225,0.6713858788374252,0.7246376811594204
17,17.0,0.3226330578327179,0.00030638070893473923,0.7246376811594204,0.6469451555980225,0.6713858788374252,0.7246376811594204
18,18.0,0.2275603860616684,0.0002557643165346235,1.0,1.0,1.0,1.0
19,19.0,0.11214730143547058,0.000152292413986288,1.0,1.0,1.0,1.0
20,20.0,0.061189793050289154,7.540270598838106e-05,1.0,1.0,1.0,1.0
21,21.0,0.02695971168577671,5.865357525181025e-05,1.0,1.0,1.0,1.0
22,22.0,0.057779185473918915,4.2152048990828916e-05,1.0,1.0,1.0,1.0
23,23.0,0.03155135363340378,3.712976103997789e-05,1.0,1.0,1.0,1.0
24,24.0,0.027461573481559753,3.612954606069252e-05,1.0,1.0,1.0,1.0
25,25.0,0.018919192254543304,2.725638660194818e-05,1.0,1.0,1.0,1.0
26,26.0,0.016363387927412987,2.2093145162216388e-05,1.0,1.0,1.0,1.0
27,27.0,0.016645554453134537,1.783439984137658e-05,1.0,1.0,1.0,1.0
28,28.0,0.018909644335508347,1.3428729289444163e-05,1.0,1.0,1.0,1.0
29,29.0,0.014828555285930634,1.2070804586983286e-05,1.0,1.0,1.0,1.0
30,30.0,0.016087308526039124,1.1873599760292564e-05,1.0,1.0,1.0,1.0
31,31.0,0.015244563110172749,8.909223652153742e-06,1.0,1.0,1.0,1.0
32,32.0,0.014672128483653069,7.728442142251879e-06,1.0,1.0,1.0,1.0
33,33.0,0.013044172897934914,6.031249995430699e-06,1.0,1.0,1.0,1.0
34,34.0,0.014344893395900726,7.835707947378978e-06,1.0,1.0,1.0,1.0
35,35.0,0.010273001156747341,6.447674877563259e-06,1.0,1.0,1.0,1.0
36,36.0,0.7382069230079651,0.0009543408523313701,0.7418478260869565,0.637335444945978,0.5657851554295317,0.7418478260869565
37,37.0,0.6658713817596436,0.000683087098877877,0.7418478260869565,0.637335444945978,0.5657851554295317,0.7418478260869565
38,38.0,0.4724467396736145,0.000460174516774714,0.7418478260869565,0.637335444945978,0.5657851554295317,0.7418478260869565
39,39.0,0.3155280351638794,0.0003277485375292599,0.7418478260869565,0.637335444945978,0.5657851554295317,0.7418478260869565
40,40.0,0.38566213846206665,0.00027736829360947013,0.7418478260869565,0.637335444945978,0.5657851554295317,0.7418478260869565
41,41.0,0.3757438361644745,0.00014878505317028612,0.7418478260869565,0.637335444945978,0.5657851554295317,0.7418478260869565
42,42.0,0.4482817053794861,0.00018114008707925677,0.7418478260869565,0.637335444945978,0.5657851554295317,0.7418478260869565
43,43.0,0.37352675199508667,0.00015510008961427957,0.7418478260869565,0.637335444945978,0.5657851554295317,0.7418478260869565
44,44.0,0.3770410418510437,9.866715117823333e-05,0.7418478260869565,0.637335444945978,0.5657851554295317,0.7418478260869565
45,45.0,0.33002567291259766,8.728066313778982e-05,0.8858695652173914,0.9180610342431895,0.9657350597435299,0.8858695652173914
46,46.0,0.3219579756259918,0.0001680662971921265,0.8858695652173914,0.9180610342431895,0.9657350597435299,0.8858695652173914
47,47.0,0.3191373944282532,8.103637810563669e-05,0.8858695652173914,0.9180610342431895,0.9657350597435299,0.8858695652173914
48,48.0,0.29875338077545166,0.00015788708697073162,0.8858695652173914,0.9180610342431895,0.9657350597435299,0.8858695652173914
49,49.0,0.32210612297058105,0.00019038886239286512,0.8858695652173914,0.9180610342431895,0.9657350597435299,0.8858695652173914
50,50.0,0.3078095316886902,0.00017718550225254148,0.8858695652173914,0.9180610342431895,0.9657350597435299,0.8858695652173914
