,Test Acc,Test F1,Test Precision,Test Recall
0,0.9746376811594203,0.9748515351731629,0.975130796939772,0.9746376811594203
1,0.9239130434782609,0.9221201545581319,0.9268149931973549,0.9239130434782609
2,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0
4,0.9202898550724637,0.9196222500570327,0.9199324419028395,0.9202898550724637
5,0.6920289855072463,0.6929630029209272,0.8101104893098006,0.6920289855072463
6,0.5797101449275363,0.5874048455570196,0.8363081617086193,0.5797101449275363
7,0.6847826086956522,0.7073400881506663,0.8589084426040948,0.6847826086956522
8,0.927536231884058,0.9291490190532194,0.9408323361255153,0.927536231884058
9,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0
12,0.7644927536231884,0.7654978599917519,0.8556116287094547,0.7644927536231884
13,0.8840579710144928,0.8821923515822007,0.9024799290124286,0.8840579710144928
14,0.8152173913043478,0.8164200392736378,0.8616658746073511,0.8152173913043478
15,0.894927536231884,0.8952770639859217,0.9080798931342409,0.894927536231884
16,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0
18,0.9021739130434783,0.9010459268484462,0.9088898808087631,0.9021739130434783
19,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9347826086956522
20,0.9202898550724637,0.9207173928590308,0.923582087483279,0.9202898550724637
21,0.8152173913043478,0.830036253026514,0.8876244458271758,0.8152173913043478
22,0.7572463768115942,0.7574407709174621,0.8353030825856912,0.7572463768115942
23,0.9202898550724637,0.9216343635411212,0.9347826086956522,0.9202898550724637
24,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0
26,0.7971014492753623,0.7675889328063241,0.8448422847399829,0.7971014492753623
27,0.9021739130434783,0.8986911552389293,0.908042554065433,0.9021739130434783
28,0.9347826086956522,0.9344281663516069,0.9345124928575139,0.9347826086956522
29,0.8152173913043478,0.8252976884184478,0.8587885123916119,0.8152173913043478
30,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0
32,0.9347826086956522,0.9342363864102994,0.9346879993272222,0.9347826086956522
33,0.9130434782608695,0.914385337142044,0.9193873517786562,0.9130434782608695
34,0.9492753623188406,0.9494022107875985,0.9496376811594204,0.9492753623188406
35,0.9456521739130435,0.9457210919661511,0.9458171612071256,0.9456521739130435
36,0.9492753623188406,0.9491412411192606,0.9491178323881537,0.9492753623188406
37,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0
39,0.9021739130434783,0.9005689019896832,0.9022560166324229,0.9021739130434783
40,0.9347826086956522,0.9349456995840549,0.9352153784219003,0.9347826086956522
41,0.9239130434782609,0.9243678635097904,0.9268199117562008,0.9239130434782609
42,0.9528985507246377,0.9528371335539468,0.9528033885401738,0.9528985507246377
43,0.9565217391304348,0.9561575909401998,0.9568213354637961,0.9565217391304348
44,1.0,1.0,1.0,1.0
45,1.0,1.0,1.0,1.0
46,0.8623188405797102,0.8530011245763922,0.8787439613526571,0.8623188405797102
47,0.9456521739130435,0.9452779274763526,0.945603191314275,0.9456521739130435
48,0.9456521739130435,0.9455813079468616,0.945537851557211,0.9456521739130435
49,0.8876811594202898,0.8911436137001827,0.9073777903087811,0.8876811594202898
