,Iteration,Loss,Gap
0,0.0,0.8070124387741089,24.026386260986328
1,1.0,6.855760097503662,30.807897567749023
2,2.0,0.7676987648010254,5.450071334838867
3,3.0,0.015122252516448498,0.1614925116300583
4,4.0,0.04479171708226204,0.4677267074584961
5,5.0,0.1786101907491684,2.1730399131774902
6,6.0,0.00822077039629221,0.060881320387125015
7,7.0,0.18633244931697845,3.7302074432373047
8,8.0,0.10566727817058563,0.41659781336784363
9,9.0,0.011912588961422443,0.17762206494808197
10,10.0,0.03692418336868286,0.5094819664955139
11,11.0,0.03845549374818802,0.7373034358024597
12,12.0,0.4252397418022156,4.790297508239746
13,13.0,0.01109106931835413,0.036582499742507935
14,14.0,0.25405746698379517,4.325713157653809
15,15.0,0.04482460021972656,0.22246980667114258
16,16.0,0.023349594324827194,0.06919530779123306
17,17.0,0.01628885790705681,0.9463927149772644
18,18.0,0.003267774824053049,0.30883634090423584
19,19.0,0.10724666714668274,1.1390562057495117
20,20.0,0.00944035965949297,0.02307886816561222
21,21.0,0.0018419640837237239,0.1910601556301117
22,22.0,0.316123366355896,3.4217710494995117
23,23.0,0.017676139250397682,0.06494475901126862
24,24.0,0.005590970162302256,1.185659646987915
25,25.0,0.15719419717788696,1.3457262516021729
26,26.0,0.014890377409756184,0.11297725141048431
27,27.0,0.02192358858883381,1.4066513776779175
28,28.0,0.17250829935073853,1.6868036985397339
29,29.0,0.010339627042412758,0.14619016647338867
30,30.0,0.009691748768091202,1.018995761871338
31,31.0,0.42964106798171997,5.285097122192383
32,32.0,0.0195607952773571,0.27548864483833313
33,33.0,0.007314635440707207,0.5297307372093201
34,34.0,0.16059210896492004,2.2313785552978516
35,35.0,0.021893396973609924,0.32343313097953796
36,36.0,0.03934180736541748,1.8933401107788086
37,37.0,0.07247079908847809,1.0286704301834106
38,38.0,0.016339587047696114,0.14533588290214539
39,39.0,0.05101943761110306,1.806771993637085
40,40.0,0.06400290876626968,1.2334444522857666
41,41.0,0.02001389116048813,0.21756483614444733
42,42.0,0.01539922971278429,0.06924645602703094
43,43.0,0.005893719848245382,0.30895334482192993
44,44.0,0.04945693910121918,1.0165648460388184
45,45.0,0.011199848726391792,0.1569005846977234
46,46.0,0.01135985180735588,0.6093797087669373
47,47.0,0.05234741419553757,1.1935560703277588
48,48.0,0.013547539710998535,0.27584731578826904
49,49.0,0.06549873948097229,1.1177133321762085
50,50.0,0.155209481716156,2.26069974899292
51,51.0,0.021511586382985115,0.357643187046051
52,52.0,0.03943236544728279,1.0811541080474854
53,53.0,0.034284237772226334,0.5412849187850952
54,54.0,0.015320024453103542,0.26218754053115845
55,55.0,0.03714369237422943,1.2728146314620972
56,56.0,0.017077095806598663,0.42707598209381104
57,57.0,0.017975037917494774,1.2376329898834229
58,58.0,0.05286450684070587,0.4301726818084717
59,59.0,0.011561309918761253,0.34447693824768066
60,60.0,0.017689652740955353,1.2064564228057861
61,61.0,0.05867062509059906,0.7529407739639282
62,62.0,0.023921355605125427,0.35554495453834534
63,63.0,0.03038150817155838,0.7008023262023926
64,64.0,0.03326995298266411,0.23042145371437073
65,65.0,0.027181245386600494,0.4922574758529663
66,66.0,0.010331675410270691,0.05514487624168396
67,67.0,0.007938964292407036,0.39886119961738586
68,68.0,0.03538753092288971,1.221498966217041
69,69.0,0.04249022901058197,0.5636643171310425
70,70.0,0.013305259868502617,0.1025298684835434
71,71.0,0.04973349720239639,0.6468042135238647
72,72.0,0.012901583686470985,0.3757774829864502
73,73.0,0.007259557023644447,1.0220060348510742
74,74.0,0.06608739495277405,0.6789424419403076
75,75.0,0.012804008089005947,0.24302145838737488
76,76.0,0.006361150182783604,0.8499922752380371
77,77.0,0.050184398889541626,0.46374115347862244
78,78.0,0.002850601449608803,0.049524180591106415
79,79.0,0.022976873442530632,0.7306932210922241
80,80.0,0.056810349225997925,0.45349574089050293
81,81.0,0.004148910753428936,0.043387576937675476
82,82.0,0.009533662348985672,0.5678359866142273
83,83.0,0.07884067296981812,0.7603643536567688
84,84.0,0.005228925030678511,0.12630842626094818
85,85.0,0.019265223294496536,1.0488474369049072
86,86.0,0.04104103893041611,0.4007490873336792
87,87.0,0.0014286504592746496,0.12184078991413116
88,88.0,0.07919728010892868,1.0426229238510132
89,89.0,0.0188747625797987,0.20569923520088196
90,90.0,0.013522534631192684,0.5561478137969971
91,91.0,0.07650216668844223,1.234133243560791
92,92.0,0.008154930546879768,0.08560661971569061
93,93.0,0.01797499693930149,1.0494540929794312
94,94.0,0.056068792939186096,1.0016759634017944
95,95.0,0.011666948907077312,0.1530250757932663
96,96.0,0.050172414630651474,0.5667765736579895
97,97.0,0.013934358954429626,0.2758115231990814
98,98.0,0.011836647987365723,0.4266722798347473
99,99.0,0.038230106234550476,0.45337989926338196
100,100.0,0.009235317818820477,0.10790512710809708
101,101.0,0.012768683955073357,0.7224141955375671
102,102.0,0.0326496884226799,0.4679044485092163
103,103.0,0.009957960806787014,0.10526326298713684
104,104.0,0.029188742861151695,1.008066177368164
105,105.0,0.02169741317629814,0.3724755048751831
106,106.0,0.010696499608457088,0.21826039254665375
107,107.0,0.0498041994869709,0.8555616140365601
108,108.0,0.008962633088231087,0.19453440606594086
109,109.0,0.012753976508975029,0.6547514200210571
110,110.0,0.03359634056687355,0.470225065946579
111,111.0,0.009732579812407494,0.10662683099508286
112,112.0,0.008087363094091415,0.42099320888519287
113,113.0,0.039409324526786804,0.6322809457778931
114,114.0,0.006990625523030758,0.1724654734134674
115,115.0,0.028933342546224594,1.2985879182815552
