,Iteration,Loss,Gap,Local Gap
0,0.0,0.438069224357605,1.3784292936325073,1.3784292936325073
1,1.0,0.3772965669631958,1.5176262855529785,1.6568689346313477
2,2.0,0.1990988552570343,1.4754149119059246,1.3911068439483643
3,3.0,0.23795384168624878,1.3973472118377686,1.1631438732147217
4,4.0,0.10729105770587921,1.231166934967041,0.6083670258522034
5,5.0,0.3240567147731781,1.2180879910786946,1.1538245677947998
6,6.0,0.2706148624420166,1.1825374875749861,0.9836782813072205
7,7.0,0.04598965495824814,1.0652376413345337,0.2442382276058197
8,8.0,0.0809846743941307,0.9998707241482205,0.4769357144832611
9,9.0,0.05384857952594757,0.9405784606933594,0.4456523358821869
10,10.0,0.05854976177215576,0.8784665194424716,0.2573474943637848
11,11.0,0.05955323949456215,0.8351404666900635,0.3687475919723511
12,12.0,0.039098262786865234,0.7808715380155123,0.12964439392089844
13,13.0,0.037452735006809235,0.7394686426435199,0.2030688375234604
14,14.0,0.06329844892024994,0.7089216868082683,0.2813540995121002
15,15.0,0.09935711324214935,0.6895822882652283,0.39949169754981995
16,16.0,0.07165735214948654,0.6694551355698529,0.3504665195941925
17,17.0,0.07347935438156128,0.6466506852043999,0.26562997698783875
18,18.0,0.05919969826936722,0.6300040797183388,0.3303654193878174
19,19.0,0.08640332520008087,0.6199263572692871,0.4284500479698181
20,20.0,0.062476154416799545,0.59151672181629,0.04645964503288269
21,21.0,0.05679268389940262,0.5726784359325062,0.17797443270683289
22,22.0,0.044327158480882645,0.5525887945423955,0.1106163039803505
23,23.0,0.07453324645757675,0.5553874969482422,0.8459683656692505
24,24.0,0.0559399239718914,0.5529300689697265,0.49395209550857544
25,25.0,0.056606847792863846,0.5452004946195163,0.3617732524871826
26,26.0,0.05790681391954422,0.5344346011126483,0.2545214891433716
27,27.0,0.04026716202497482,0.51559921673366,0.007441157475113869
28,28.0,0.04260542243719101,0.5014735583601326,0.10595475137233734
29,29.0,0.04092402756214142,0.48889598846435545,0.26033931970596313
30,30.0,0.05358640477061272,0.4815690748153194,0.2867146134376526
31,31.0,0.06928014010190964,0.47505640983581543,0.27330437302589417
32,32.0,0.07798764854669571,0.4729389999852036,0.4051823019981384
33,33.0,0.051845114678144455,0.46469632317038145,0.19502466917037964
34,34.0,0.04840114712715149,0.4525053569248744,0.038018230348825455
35,35.0,0.10009843856096268,0.4546719657050239,0.5521352887153625
36,36.0,0.04248742759227753,0.44618946797138936,0.1408347189426422
37,37.0,0.04798925668001175,0.4373149871826172,0.10895948112010956
38,38.0,0.07210332155227661,0.43709114270332533,0.4285846948623657
39,39.0,0.045279502868652344,0.4302032470703125,0.25657540559768677
40,40.0,0.04120319336652756,0.4242891916414587,0.20962902903556824
41,41.0,0.04560117423534393,0.4263583592006138,0.5111950635910034
42,42.0,0.04514167457818985,0.4222405012263808,0.2651672065258026
43,43.0,0.0513605959713459,0.4187524101950906,0.273420125246048
44,44.0,0.06255919486284256,0.44031673007541233,1.4342231750488281
45,45.0,0.03359220176935196,0.43227925507918646,0.07113055139780045
46,46.0,0.04298398271203041,0.42537230633674783,0.10767176747322083
47,47.0,0.040285445749759674,0.4220300515492757,0.2649441361427307
48,48.0,0.05980736017227173,0.42043308335907603,0.343778133392334
49,49.0,0.03894003853201866,0.4179989242553711,0.2987251579761505
50,50.0,0.0325528122484684,0.41185225692449834,0.14069876074790955
51,51.0,0.03616774082183838,0.40398524357722354,0.01759340427815914
52,52.0,0.057697370648384094,0.4005569601958653,0.22228607535362244
53,53.0,0.06697917729616165,0.3993263244628906,0.33410167694091797
54,54.0,0.03735591098666191,0.39447413357821376,0.1324557065963745
55,55.0,0.04506373405456543,0.3908447538103376,0.19122850894927979
56,56.0,0.05173002928495407,0.38568821287991706,0.09725204855203629
57,57.0,0.08102859556674957,0.38543346010405444,0.3709668517112732
58,58.0,0.05785490944981575,0.3882208355402542,0.5509495735168457
59,59.0,0.055457331240177155,0.38246386845906577,0.0428193174302578
60,60.0,0.05179017782211304,0.3790046504286469,0.20758642256259918
61,61.0,0.0554463155567646,0.3787804880449849,0.3670164942741394
62,62.0,0.07957147061824799,0.3781682574559772,0.3402286767959595
63,63.0,0.04605022817850113,0.3739415407180786,0.10765747725963593
64,64.0,0.04993939772248268,0.3705806145301232,0.1666584312915802
65,65.0,0.06610332429409027,0.3687345331365412,0.24988748133182526
66,66.0,0.05259545147418976,0.36711188928404853,0.2608379125595093
67,67.0,0.04415597394108772,0.36214536779067097,0.02938893996179104
68,68.0,0.06178278103470802,0.370187621185745,1.259635090827942
69,69.0,0.07268859446048737,0.368393189566476,0.24457819759845734
70,70.0,0.043985482305288315,0.3651927894269916,0.14405877888202667
71,71.0,0.04809311032295227,0.36092707845899796,0.05878014490008354
72,72.0,0.042228955775499344,0.36014266863261185,0.3193962574005127
73,73.0,0.045992009341716766,0.3556927861394109,0.049262885004282
74,74.0,0.12664836645126343,0.37091298421223956,1.5865564346313477
75,75.0,0.03168552741408348,0.3676166534423828,0.12943890690803528
76,76.0,0.041866615414619446,0.364409335247882,0.12174317240715027
77,77.0,0.039577774703502655,0.36359354165884167,0.34348127245903015
78,78.0,0.0556778647005558,0.36644691757009,0.5890097618103027
79,79.0,0.03771013021469116,0.36420650482177735,0.1982903927564621
80,80.0,0.046166256070137024,0.36037977242175445,0.06594385206699371
81,81.0,0.04237756505608559,0.3572261624219941,0.13792219758033752
82,82.0,0.04229632019996643,0.3548884104533368,0.16509892046451569
83,83.0,0.04278160631656647,0.3508301916576567,0.01404484361410141
