,Iteration,Loss,Gap,Local Gap,Acc,F1,Prec,Rec
0,0.0,1.094264268875122,1.7509706020355225,1.7509706020355225,0.32421875,0.3952168046700957,0.30118661556603776,0.833984375
1,1.0,1.0423740148544312,1.1784296035766602,0.6066994667053223,0.32421875,0.3952168046700957,0.30118661556603776,0.833984375
2,2.0,0.9563007950782776,1.0449003378550212,0.7855228781700134,0.32421875,0.3952168046700957,0.30118661556603776,0.833984375
3,3.0,0.946135401725769,0.9622233510017395,0.7327076196670532,0.32421875,0.3952168046700957,0.30118661556603776,0.833984375
4,4.0,0.8805800676345825,0.933552360534668,0.8502907752990723,0.70703125,0.7568509254754427,0.7212007737319095,0.8111236254808586
5,5.0,0.8390606045722961,0.8629656632741293,0.5183823108673096,0.70703125,0.7568509254754427,0.7212007737319095,0.8111236254808586
6,6.0,0.9021452069282532,0.7992400441850934,0.4960991144180298,0.70703125,0.7568509254754427,0.7212007737319095,0.8111236254808586
7,7.0,0.831667423248291,0.7584103941917419,0.47343116998672485,0.70703125,0.7568509254754427,0.7212007737319095,0.8111236254808586
8,8.0,1.0196493864059448,0.7873838212754991,1.0250686407089233,0.5625,0.6972896607003236,0.6334218138618252,0.828083349993336
9,9.0,0.921451985836029,0.78707275390625,0.7842730283737183,0.5625,0.6972896607003236,0.6334218138618252,0.828083349993336
10,10.0,0.9189342856407166,0.770045974037864,0.6150711178779602,0.5625,0.6972896607003236,0.6334218138618252,0.828083349993336
11,11.0,0.8797874450683594,0.7271333535512289,0.2747857868671417,0.5625,0.6972896607003236,0.6334218138618252,0.828083349993336
12,12.0,0.8450952768325806,0.7040388400738056,0.4270588755607605,0.72265625,0.6827665683953381,0.7584103393980356,0.72265625
13,13.0,0.7898666262626648,0.673926557813372,0.28563153743743896,0.72265625,0.6827665683953381,0.7584103393980356,0.72265625
14,14.0,0.8048292398452759,0.6689484914143881,0.6067904829978943,0.72265625,0.6827665683953381,0.7584103393980356,0.72265625
15,15.0,0.8248594403266907,0.6559956669807434,0.4629843831062317,0.72265625,0.6827665683953381,0.7584103393980356,0.72265625
16,16.0,0.7593008875846863,0.6460919099695542,0.48763197660446167,0.736328125,0.7110896827054137,0.7809477711365138,0.736328125
17,17.0,0.7914182543754578,0.6448930104573568,0.6271906495094299,0.736328125,0.7110896827054137,0.7809477711365138,0.736328125
18,18.0,0.8216121196746826,0.6365096443577817,0.4856087565422058,0.736328125,0.7110896827054137,0.7809477711365138,0.736328125
