,Iteration,Loss,Gap,Local Gaps
0,0.0,0.5070189833641052,0.04147512465715408,0.04147512465715408
1,1.0,0.28171053528785706,0.04254317283630371,0.06755547970533371
2,2.0,0.3276963233947754,0.023086190223693848,0.03361782804131508
3,3.0,0.19990196824073792,0.013464847579598427,0.03190329670906067
4,4.0,0.44297900795936584,0.009867084212601185,0.035870570689439774
5,5.0,0.20968970656394958,0.006129154469817877,0.027992069721221924
6,6.0,7.432348251342773,0.010213580913841724,0.06536591053009033
7,7.0,0.17031382024288177,0.006248120684176683,0.047661490738391876
8,8.0,0.1320692002773285,0.006148840766400099,0.04909144714474678
9,9.0,0.21534347534179688,0.0038806702941656113,0.037053994834423065
10,10.0,0.19804561138153076,0.0035021419171243906,0.0371372327208519
11,11.0,0.3704822361469269,0.0017124441219493747,0.019252104684710503
12,12.0,0.07563935220241547,0.002835834864526987,0.03639504313468933
13,13.0,0.05517081916332245,0.001431439071893692,0.01784416474401951
14,14.0,0.37171274423599243,0.0014013434993103147,0.020267829298973083
15,15.0,0.10345963388681412,0.002441394841298461,0.03766097500920296
16,16.0,2.5211241245269775,0.0006953204865567386,0.009979820810258389
17,17.0,0.8137305974960327,0.0008673418778926134,0.015322742983698845
18,18.0,0.22516600787639618,0.0008398817735724151,0.015712637454271317
19,19.0,0.8138878345489502,0.0003945065545849502,0.007050249259918928
20,20.0,0.46671372652053833,0.00045429347665049136,0.00932204257696867
21,21.0,0.1525419056415558,0.000557638006284833,0.01210218109190464
22,22.0,1.8772168159484863,0.0006327258888632059,0.014108889736235142
23,23.0,2.3181700706481934,0.0008576381369493902,0.019950589165091515
24,24.0,7.929028511047363,0.000474161293823272,0.011377150192856789
25,25.0,0.46587663888931274,0.0005681323236785829,0.014587528072297573
26,26.0,1.3756595849990845,0.0004734071553684771,0.012610197067260742
27,27.0,8.857097625732422,0.0003380489069968462,0.0092850923538208
28,28.0,1.294062852859497,0.0005589575739577413,0.015985919162631035
29,29.0,0.8761892914772034,0.0005633239052258432,0.01634076051414013
30,30.0,6.614147186279297,0.0003886935010086745,0.011850716546177864
31,31.0,3.72275710105896,0.00040189200080931187,0.012702488340437412
32,32.0,0.14624270796775818,0.0007803831831552088,0.025350753217935562
33,33.0,0.14694318175315857,0.0008150486974045634,0.026931272819638252
34,34.0,0.07295893877744675,0.000848029216285795,0.02886597439646721
35,35.0,0.08112739026546478,0.0009782849811017513,0.03474666550755501
36,36.0,0.1001807227730751,0.0010520676150918007,0.03794821724295616
37,37.0,7.940388202667236,0.0007863343926146626,0.028828637674450874
38,38.0,0.7806059718132019,0.0008940077968873084,0.03407996892929077
39,39.0,0.11376070976257324,0.0007666359888389707,0.03054177761077881
40,40.0,0.15612897276878357,0.0006524247000925243,0.02654743380844593
41,41.0,0.299549400806427,0.0009663780219852924,0.040402986109256744
42,42.0,0.27536866068840027,0.0004470742424018681,0.01825781539082527
43,43.0,0.7492731809616089,0.0007502572261728346,0.03256424143910408
44,44.0,0.5694061517715454,0.0003647186968009919,0.01599382422864437
45,45.0,0.29090791940689087,0.000841212400700897,0.0385306142270565
46,46.0,0.18331682682037354,0.0011832896852865815,0.05504516512155533
47,47.0,0.6051339507102966,0.0007814302225597203,0.03734255209565163
48,48.0,0.4150921404361725,0.0005064927390776575,0.024036714807152748
49,49.0,0.20796898007392883,0.0004250603960826993,0.021121950820088387
50,50.0,0.3515402674674988,0.0004267363983672112,0.02133849449455738
51,51.0,0.0622035413980484,0.0008621945744380355,0.04444420337677002
52,52.0,0.11356040835380554,0.00045701651833951473,0.024089166894555092
53,53.0,0.14152204990386963,0.0005342384101822972,0.028521480038762093
54,54.0,0.32600316405296326,0.0007090530125424266,0.03889251872897148
55,55.0,1.5757354497909546,0.00037700642133131623,0.02045716531574726
56,56.0,2.7945871353149414,0.00028652744367718697,0.01613112911581993
57,57.0,1.7614179849624634,0.00020775893062818795,0.011763489805161953
58,58.0,0.2536599040031433,0.00022471985721495003,0.013071504421532154
59,59.0,1.3806321620941162,0.0003402843722142279,0.02031601034104824
60,60.0,0.34444206953048706,0.0004469019768293947,0.026920735836029053
61,61.0,0.12599974870681763,0.00041341508040204644,0.025241553783416748
62,62.0,0.0908450111746788,0.0005652788677252829,0.03544813022017479
63,63.0,0.39252281188964844,0.00029063003603369,0.01818726770579815
64,64.0,0.405590295791626,0.0005678139859810472,0.036617279052734375
65,65.0,0.0968528613448143,0.0006113353883847594,0.039894577115774155
66,66.0,0.11275974661111832,0.00041097207576967776,0.027430502697825432
67,67.0,0.3752460777759552,0.0005988206248730421,0.040580056607723236
68,68.0,0.6842479705810547,0.0004331489035394043,0.029348665848374367
69,69.0,0.33287179470062256,0.0006660836515948176,0.04650411382317543
70,70.0,0.14909498393535614,0.0003558516036719084,0.025211287662386894
71,71.0,0.138526052236557,0.0002034250064752996,0.014488083310425282
72,72.0,1.0208804607391357,9.103479533223435e-05,0.0065668076276779175
73,73.0,1.133754014968872,8.021316898521036e-05,0.00587518559768796
74,74.0,2.340925931930542,8.165461622411385e-05,0.006047040224075317
75,75.0,1.7067558765411377,8.923491986934096e-05,0.006700199097394943
76,76.0,1.5577969551086426,7.26023135939613e-05,0.005538215395063162
77,77.0,0.3679240942001343,9.452160884393379e-05,0.007324947975575924
78,78.0,1.015934944152832,9.894198592519388e-05,0.00775644276291132
79,79.0,0.8665915131568909,0.00014511252811644226,0.011533251963555813
80,80.0,0.9971508979797363,0.0003064872289542109,0.024787306785583496
81,81.0,5.924544811248779,0.0002005448186537251,0.016138188540935516
